t(s), cv(%), R($), iR($), C($), iC($), d
2292,62.175,127212.64,132497.579,46790399.89,1769290.123,17.1
2293,62.175,127255.486,132547.077,46791039.55,1770061.728,17.1
2294,62.175,127373.487,132670.309,46791679.21,1770833.333,17.1
2295,62.175,127509.048,132808.392,46792318.87,1771604.938,17.1
2296,62.175,127587.331,132888.008,46792958.53,1772376.543,17.1
2297,62.175,127642.295,132952.952,46793598.19,1773148.148,17.1
2298,62.175,127760.222,133079.947,46794237.85,1773919.753,17.1
2299,62.175,127867.854,133192.298,46794877.51,1774691.358,17.1
2300,62.175,127918.877,133246.304,46795517.17,1775462.963,17.1
2301,62.175,127998.724,133329.767,46796156.83,1776234.568,17.1
2302,62.175,128130.826,133476.112,46796796.5,1777006.173,17.1
2303,62.175,128224.081,133569.813,46797436.16,1777777.778,17.1
2304,62.175,128277.878,133625.158,46798075.82,1778549.383,17.1
2305,62.175,128416.489,133766.22,46798715.48,1779320.988,17.1
2306,62.175,128555.14,133906.512,46799355.14,1780092.593,17.1
2307,62.175,128626.485,133978.657,46799994.8,1780864.198,17.1
2308,62.175,128687.865,134042.154,46800634.46,1781635.802,17.1
2309,62.175,128818.885,134174.961,46801274.12,1782407.407,17.1
2310,62.175,128926.902,134291.605,46801913.78,1783179.012,17.1
2311,62.175,128964.755,134330.186,46802553.44,1783950.617,17.1
2312,62.175,129074.38,134445.896,46803193.1,1784722.222,17.1
2313,62.175,129208.655,134583.682,46803832.76,1785493.827,17.1
2314,62.175,129279.07,134657.75,46804472.42,1786265.432,17.1
2315,62.175,129331.421,134712.38,46805112.08,1787037.037,17.1
2316,62.175,129453.218,134838.009,46805751.74,1787808.642,17.1
2317,62.175,129590.949,134979.133,46806391.4,1788580.247,17.1
2318,62.175,129666.381,135056.442,46807031.06,1789351.852,17.1
2319,62.175,129724.906,135117.035,46807670.72,1790123.457,17.1
2320,62.175,129851.322,135244.701,46808310.38,1790895.062,17.1
2321,62.175,129954.356,135347.981,46808950.04,1791666.667,17.1
2322,62.175,130005.097,135399.854,46809589.71,1792438.272,17.1
2323,62.175,130102.319,135498.253,46810229.37,1793209.877,17.1
2324,62.175,130242.916,135640.147,46810869.03,1793981.481,17.1
2325,62.175,130332.815,135730.695,46811508.69,1794753.086,17.1
2326,62.175,130383.967,135786.111,46812148.35,1795524.691,17.1
2327,62.175,130525.245,135930.177,46812788.01,1796296.296,17.1
2328,62.175,130656.3,136064.15,46813427.67,1797067.901,17.1
2329,62.175,130719.286,136127.424,46814067.33,1797839.506,17.1
2330,62.175,130782.524,136192.007,46814706.99,1798611.111,17.1
2331,62.175,130911.825,136327.164,46815346.65,1799382.716,17.1
2332,62.175,130998.14,136435.576,46815986.31,1800154.321,17.1
2333,62.175,131048.798,136486.975,46816625.97,1800925.926,17.1
2334,62.175,131169.575,136608.082,46817265.63,1801697.531,17.1
2335,62.175,131315.715,136757.192,46817905.29,1802469.136,17.1
2336,62.175,131387.014,136832.882,46818544.95,1803240.741,17.1
2337,62.175,131444.158,136891.002,46819184.61,1804012.346,17.1
2338,62.175,131568.975,137020.974,46819824.27,1804783.951,17.1
2339,62.175,131688.605,137149.355,46820463.93,1805555.556,17.1
2340,62.175,131762.627,137227.124,46821103.59,1806327.16,17.1
2341,62.175,131826.785,137292.465,46821743.25,1807098.765,17.1
2342,62.175,131952.619,137419.67,46822382.91,1807870.37,17.1
2343,62.175,132045.342,137513.825,46823022.58,1808641.975,17.1
2344,62.175,132098.533,137568.136,46823662.24,1809413.58,17.1
2345,62.175,132199.502,137669.933,46824301.9,1810185.185,17.1
2346,62.175,132340.262,137815.684,46824941.56,1810956.79,17.1
2347,62.175,132426.11,137902.676,46825581.22,1811728.395,17.1
2348,62.175,132486.222,137964.081,46826220.88,1812500,17.1
2349,62.175,132631.097,138111.486,46826860.54,1813271.605,17.1
2350,62.175,132760.846,138243.48,46827500.2,1814043.21,17.1
2351,62.175,132816.19,138299.108,46828139.86,1814814.815,17.1
2352,62.175,132907.734,138392.866,46828779.52,1815586.42,17.1
2353,62.175,133034.206,138526.734,46829419.18,1816358.025,17.1
2354,62.175,133143.105,138636.691,46830058.84,1817129.63,17.1
2355,62.175,133185.702,138686.527,46830698.5,1817901.235,17.1
2356,62.175,133310.754,138814.739,46831338.16,1818672.84,17.1
2357,62.175,133463.142,138969.697,46831977.82,1819444.444,17.1
2358,62.175,133526.805,139041.425,46832617.48,1820216.049,17.1
2359,62.175,133578.442,139101.906,46833257.14,1820987.654,17.1
2360,62.175,133704.159,139235.019,46833896.8,1821759.259,17.1
2361,62.175,133821.986,139355.989,46834536.46,1822530.864,17.1
2362,62.175,133872.806,139417.393,46835176.12,1823302.469,17.1
2363,62.175,133934.991,139489.309,46835815.79,1824074.074,17.1
2364,62.175,134057.676,139618.115,46836455.45,1824845.679,17.1
2365,62.175,134144.535,139707.106,46837095.11,1825617.284,17.1
2366,62.175,134200.685,139765.589,46837734.77,1826388.889,17.1
2367,62.175,134307.402,139874.113,46838374.43,1827160.494,17.1
2368,62.175,134450.227,140022.171,46839014.09,1827932.099,17.1
2369,62.175,134537.027,140109.469,46839653.75,1828703.704,17.1
2370,62.175,134600.355,140173.802,46840293.41,1829475.309,17.1
2371,62.175,134747.433,140324.931,46840933.07,1830246.914,17.1
2372,62.175,134862.534,140442.234,46841572.73,1831018.519,17.1
2373,62.175,134917.608,140498.041,46842212.39,1831790.123,17.1
2374,62.175,135026.317,140609.405,46842852.05,1832561.728,17.1
2375,62.175,135156.596,140743.101,46843491.71,1833333.333,17.1
2376,62.175,135238.577,140829.126,46844131.37,1834104.938,17.1
2377,62.175,135297.443,140889.678,46844771.03,1834876.543,17.1
2378,62.175,135424.011,141020.179,46845410.69,1835648.148,17.1
2379,62.175,135574.339,141175.85,46846050.35,1836419.753,17.1
2380,62.175,135635.388,141244.205,46846690.01,1837191.358,17.1
2381,62.175,135693.829,141304.363,46847329.67,1837962.963,17.1
2382,62.175,135826.115,141438.072,46847969.33,1838734.568,17.1
2383,62.175,135942.687,141555.013,46848609,1839506.173,17.1
2384,62.175,135979.943,141593.157,46849248.66,1840277.778,17.1
2385,62.175,136092.187,141707.749,46849888.32,1841049.383,17.1
2386,62.175,136207.167,141824.1,46850527.98,1841820.988,17.1
2387,62.175,136292.152,141911.332,46851167.64,1842592.593,17.1
2388,62.175,136340.691,141962.432,46851807.3,1843364.198,17.1
2389,62.175,136449.924,142074.074,46852446.96,1844135.802,17.1
2390,62.175,136597.144,142224.885,46853086.62,1844907.407,17.1
2391,62.175,136679.518,142308.498,46853726.28,1845679.012,17.1
2392,62.175,136744.418,142374.298,46854365.94,1846450.617,17.1
2393,62.175,136896.948,142529.893,46855005.6,1847222.222,17.1
2394,62.175,137004.029,142639.849,46855645.26,1847993.827,17.1
2395,62.175,137056.292,142692.598,46856284.92,1848765.432,17.1
2396,62.175,137172.546,142811.08,46856924.58,1849537.037,17.1
2397,62.175,137304.566,142945.453,46857564.24,1850308.642,17.1
2398,62.175,137391.773,143042.968,46858203.9,1851080.247,17.1
2399,62.175,137455.841,143108.129,46858843.56,1851851.852,17.1
2400,62.175,137588.226,143244.837,46859483.22,1852623.457,17.1
2401,62.175,137734.279,143398.811,46860122.88,1853395.062,17.1
2402,62.175,137788.042,143458.697,46860762.54,1854166.667,17.1
2403,62.175,137848.28,143519.335,46861402.21,1854938.272,17.1
2404,62.175,137984.248,143655.867,46862041.87,1855709.877,17.1
2405,62.175,138070.601,143746.357,46862681.53,1856481.481,17.1
2406,62.175,138105.658,143785.379,46863321.19,1857253.086,17.1
2407,62.175,138230.234,143911.963,46863960.85,1858024.691,17.1
2408,62.175,138342.528,144027.853,46864600.51,1858796.296,17.1
2409,62.175,138424.192,144115.711,46865240.17,1859567.901,17.1
2410,62.175,138478.173,144170.687,46865879.83,1860339.506,17.1
2411,62.175,138591.942,144285.702,46866519.49,1861111.111,17.1
2412,62.175,138740.092,144437.4,46867159.15,1861882.716,17.1
2413,62.175,138816.617,144514.214,46867798.81,1862654.321,17.1
2414,62.175,138881.584,144580.571,46868438.47,1863425.926,17.1
2415,62.175,139035.347,144738.906,46869078.13,1864197.531,17.1
2416,62.175,139138.288,144845.275,46869717.79,1864969.136,17.1
2417,62.175,139190.601,144902.429,46870357.45,1865740.741,17.1
2418,62.175,139322.236,145041.606,46870997.11,1866512.346,17.1
2419,62.175,139454.986,145175.684,46871636.77,1867283.951,17.1
2420,62.175,139544.694,145268.583,46872276.43,1868055.556,17.1
2421,62.175,139603.234,145331.566,46872916.09,1868827.16,17.1
2422,62.175,139731.775,145472.245,46873555.75,1869598.765,17.1
2423,62.175,139882.72,145626.26,46874195.41,1870370.37,17.1
2424,62.175,139932.962,145679.422,46874835.08,1871141.975,17.1
2425,62.175,139992.012,145741.348,46875474.74,1871913.58,17.1
2426,62.175,140136.571,145891.852,46876114.4,1872685.185,17.1
2427,62.175,140217.413,145979.699,46876754.06,1873456.79,17.1
2428,62.175,140264.386,146031.502,46877393.72,1874228.395,17.1
2429,62.175,140391.76,146162.536,46878033.38,1875000,17.1
2430,62.175,140505.977,146280.158,46878673.04,1875771.605,17.1
2431,62.175,140591.887,146366.337,46879312.7,1876543.21,17.1
2432,62.175,140648.067,146423.669,46879952.36,1877314.815,17.1
2433,62.175,140760.795,146541.742,46880592.02,1878086.42,17.1
2434,62.175,140901.307,146684.123,46881231.68,1878858.025,17.1
2435,62.175,140976.704,146761.2,46881871.34,1879629.63,17.1
2436,62.175,141052.179,146837.335,46882511,1880401.235,17.1
2437,62.175,141208.835,146994.781,46883150.66,1881172.84,17.1
2438,62.175,141301.692,147091.598,46883790.32,1881944.444,17.1
2439,62.175,141359.492,147152.345,46884429.98,1882716.049,17.1
2440,62.175,141499.047,147295.3,46885069.64,1883487.654,17.1
2441,62.175,141634.462,147432.307,46885709.3,1884259.259,17.1
2442,62.175,141719.531,147523.399,46886348.96,1885030.864,17.1
2443,62.175,141783,147588.341,46886988.62,1885802.469,17.1
2444,62.175,141921.759,147729.994,46887628.29,1886574.074,17.1
2445,62.175,142070.829,147879.838,46888267.95,1887345.679,17.1
2446,62.175,142107.803,147918.514,46888907.61,1888117.284,17.1
2447,62.175,142206.42,148018.356,46889547.27,1888888.889,17.1
2448,62.175,142349.935,148164.155,46890186.93,1889660.494,17.1
2449,62.175,142431.987,148249.713,46890826.59,1890432.099,17.1
2450,62.175,142480.309,148304.053,46891466.25,1891203.704,17.1
2451,62.175,142609.802,148444.423,46892105.91,1891975.309,17.1
2452,62.175,142725.45,148562.469,46892745.57,1892746.914,17.1
2453,62.175,142810.133,148647.306,46893385.23,1893518.519,17.1
2454,62.175,142869.212,148706.712,46894024.89,1894290.123,17.1
2455,62.175,142987.087,148827.808,46894664.55,1895061.728,17.1
2456,62.175,143117.294,148964.227,46895304.21,1895833.333,17.1
2457,62.175,143181.318,149028.561,46895943.87,1896604.938,17.1
2458,62.175,143265.135,149113.697,46896583.53,1897376.543,17.1
2459,62.175,143417.021,149273.478,46897223.19,1898148.148,17.1
2460,62.175,143509.556,149370.038,46897862.85,1898919.753,17.1
2461,62.175,143572.046,149433.488,46898502.51,1899691.358,17.1
2462,62.175,143707.311,149584.399,46899142.17,1900462.963,17.1
2463,62.175,143841.53,149721.752,46899781.83,1901234.568,17.1
2464,62.175,143918.538,149812.72,46900421.5,1902006.173,17.1
2465,62.175,143982.936,149877.854,46901061.16,1902777.778,17.1
2466,62.175,144122.397,150020.208,46901700.82,1903549.383,17.1
2467,62.175,144252.713,150158.326,46902340.48,1904320.988,17.1
2468,62.175,144287.191,150196.344,46902980.14,1905092.593,17.1
2469,62.175,144400.799,150311.177,46903619.8,1905864.198,17.1
2470,62.175,144541.446,150455.485,46904259.46,1906635.802,17.1
2471,62.175,144607.755,150523.094,46904899.12,1907407.407,17.1
2472,62.175,144665.962,150587.766,46905538.78,1908179.012,17.1
2473,62.175,144805.621,150729.171,46906178.44,1908950.617,17.1
2474,62.175,144922.802,150846.794,46906818.1,1909722.222,17.1
2475,62.175,145001.094,150925.214,46907457.76,1910493.827,17.1
2476,62.175,145059.773,150985.55,46908097.42,1911265.432,17.1
2477,62.175,145177.744,151107.709,46908737.08,1912037.037,17.1
2478,62.175,145297.566,151241.298,46909376.74,1912808.642,17.1
2479,62.175,145345.485,151292.159,46910016.4,1913580.247,17.1
2480,62.175,145442.917,151394.971,46910656.06,1914351.852,17.1
2481,62.175,145594.933,151549.886,46911295.72,1915123.457,17.1
2482,62.175,145689.652,151644.988,46911935.38,1915895.062,17.1
2483,62.175,145742.369,151701.6,46912575.04,1916666.667,17.1
2484,62.175,145878.625,151853.879,46913214.71,1917438.272,17.1
2485,62.175,146016.847,151993.871,46913854.37,1918209.877,17.1
2486,62.175,146101.319,152081.729,46914494.03,1918981.481,17.1
2487,62.175,146163.712,152149.171,46915133.69,1919753.086,17.1
2488,62.175,146302.659,152292.892,46915773.35,1920524.691,17.1
2489,62.175,146427.03,152422.888,46916413.01,1921296.296,17.1
2490,62.175,146479.021,152476.899,46917052.67,1922067.901,17.1
2491,62.175,146597.405,152599.992,46917692.33,1922839.506,17.1
2492,62.175,146746.801,152753.811,46918331.99,1923611.111,17.1
2493,62.175,146814.552,152822.159,46918971.65,1924382.716,17.1
2494,62.175,146872.15,152886.43,46919611.31,1925154.321,17.1
2495,62.175,147012.823,153032.561,46920250.97,1925925.926,17.1
2496,62.175,147126.284,153148.303,46920890.63,1926697.531,17.1
2497,62.175,147199.436,153223.854,46921530.29,1927469.136,17.1
2498,62.175,147259.834,153285.079,46922169.95,1928240.741,17.1
2499,62.175,147380.299,153407.577,46922809.61,1929012.346,17.1
2500,62.175,147483.355,153516.762,46923449.27,1929783.951,17.1
2501,62.175,147526.524,153566.947,46924088.93,1930555.556,17.1
2502,62.175,147633.533,153685.381,46924728.59,1931327.16,17.1
2503,62.175,147783.857,153842.75,46925368.25,1932098.765,17.1
2504,62.175,147876.716,153936.275,46926007.91,1932870.37,17.1
2505,62.175,147936.996,153997.88,46926647.58,1933641.975,17.1
2506,62.175,148082.795,154154.523,46927287.24,1934413.58,17.1
2507,62.175,148219.64,154292.496,46927926.9,1935185.185,17.1
2508,62.175,148292.268,154366.648,46928566.56,1935956.79,17.1
2509,62.175,148365.66,154443.368,46929206.22,1936728.395,17.1
2510,62.175,148506.457,154586.075,46929845.88,1937500,17.1
2511,62.175,148625.642,154710.347,46930485.54,1938271.605,17.1
2512,62.175,148670.907,154760.133,46931125.2,1939043.21,17.1
2513,62.175,148808.953,154901.923,46931764.86,1939814.815,17.1
2514,62.175,148963.661,155060.066,46932404.52,1940586.42,17.1
2515,62.175,149026.643,155124.381,46933044.18,1941358.025,17.1
2516,62.175,149090.058,155190.058,46933683.84,1942129.63,17.1
2517,62.175,149220.62,155333.663,46934323.5,1942901.235,17.1
2518,62.175,149336.468,155452.397,46934963.16,1943672.84,17.1
2519,62.175,149409.07,155526.214,46935602.82,1944444.444,17.1
2520,62.175,149474.595,155594.065,46936242.48,1945216.049,17.1
2521,62.175,149607.994,155732.628,46936882.14,1945987.654,17.1
2522,62.175,149693.71,155827.522,46937521.8,1946759.259,17.1
2523,62.175,149747.076,155881.691,46938161.46,1947530.864,17.1
2524,62.175,149872.29,156008.766,46938801.12,1948302.469,17.1
2525,62.175,150024.073,156168.185,46939440.79,1949074.074,17.1
2526,62.175,150112.702,156259.351,46940080.45,1949845.679,17.1
2527,62.175,150178.722,156326.049,46940720.11,1950617.284,17.1
2528,62.175,150325.151,156478.128,46941359.77,1951388.889,17.1
2529,62.175,150438.534,156603.122,46941999.43,1952160.494,17.1
2530,62.175,150500.45,156676.129,46942639.09,1952932.099,17.1
2531,62.175,150595.583,156773.257,46943278.75,1953703.704,17.1
2532,62.175,150738.083,156916.83,46943918.41,1954475.309,17.1
2533,62.175,150839.09,157020.959,46944558.07,1955246.914,17.1
2534,62.175,150894.655,157078.339,46945197.73,1956018.519,17.1
2535,62.175,151036.104,157225.358,46945837.39,1956790.123,17.1
2536,62.175,151193.937,157384.218,46946477.05,1957561.728,17.1
2537,62.175,151257.325,157447.707,46947116.71,1958333.333,17.1
2538,62.175,151324.224,157516.631,46947756.37,1959104.938,17.1
2539,62.175,151466.078,157658.848,46948396.03,1959876.543,17.1
2540,62.175,151587.582,157782.03,46949035.69,1960648.148,17.1
2541,62.175,151624.943,157820.67,46949675.35,1961419.753,17.1
2542,62.175,151731.685,157932.756,46950315.01,1962191.358,17.1
2543,62.175,151862.052,158065.69,46950954.67,1962962.963,17.1
2544,62.175,151951.674,158160.011,46951594.33,1963734.568,17.1
2545,62.175,151997.165,158208.381,46952234,1964506.173,17.1
2546,62.175,152123.854,158343.362,46952873.66,1965277.778,17.1
2547,62.175,152283.162,158504.461,46953513.32,1966049.383,17.1
2548,62.175,152372.049,158596.298,46954152.98,1966820.988,17.1
2549,62.175,152436.218,158665.299,46954792.64,1967592.593,17.1
2550,62.175,152580.364,158821.206,46955432.3,1968364.198,17.1
2551,62.175,152696.559,158938.714,46956071.96,1969135.802,17.1
2552,62.175,152762.7,159009.748,46956711.62,1969907.407,17.1
2553,62.175,152850.286,159109.349,46957351.28,1970679.012,17.1
2554,62.175,152996.231,159257.882,46957990.94,1971450.617,17.1
2555,62.175,153096.532,159359.236,46958630.6,1972222.222,17.1
2556,62.175,153154.294,159420.658,46959270.26,1972993.827,17.1
2557,62.175,153303.446,159573.215,46959909.92,1973765.432,17.1
2558,62.175,153456.946,159731.271,46960549.58,1974537.037,17.1
2559,62.175,153517.41,159795.222,46961189.24,1975308.642,17.1
2560,62.175,153583.841,159862.784,46961828.9,1976080.247,17.1
2561,62.175,153720.9,160005.621,46962468.56,1976851.852,17.1
2562,62.175,153831.254,160119.799,46963108.22,1977623.457,17.1
2563,62.175,153870.709,160160.385,46963747.88,1978395.062,17.1
2564,62.175,153998.23,160291.177,46964387.54,1979166.667,17.1
2565,62.175,154130.685,160425.213,46965027.21,1979938.272,17.1
2566,62.175,154207.569,160504.963,46965666.87,1980709.877,17.1
2567,62.175,154264.672,160564.286,46966306.53,1981481.481,17.1
2568,62.175,154400.672,160703.284,46966946.19,1982253.086,17.1
2569,62.175,154562.622,160866.535,46967585.85,1983024.691,17.1
2570,62.175,154641.631,160949.448,46968225.51,1983796.296,17.1
2571,62.175,154709.488,161018.929,46968865.17,1984567.901,17.1
2572,62.175,154859.067,161177.119,46969504.83,1985339.506,17.1
2573,62.175,154972.991,161292.673,46970144.49,1986111.111,17.1
2574,62.175,155035.887,161356.153,46970784.15,1986882.716,17.1
2575,62.175,155158.483,161481.027,46971423.81,1987654.321,17.1
2576,62.175,155302.582,161625.984,46972063.47,1988425.926,17.1
2577,62.175,155396.824,161720.589,46972703.13,1989197.531,17.1
2578,62.175,155458.575,161783.802,46973342.79,1989969.136,17.1
2579,62.175,155610.925,161940.933,46973982.45,1990740.741,17.1
2580,62.175,155766.526,162099.823,46974622.11,1991512.346,17.1
2581,62.175,155827.307,162161.009,46975261.77,1992283.951,17.1
2582,62.175,155891.883,162228.014,46975901.43,1993055.556,17.1
2583,62.175,156028.407,162370.689,46976541.09,1993827.16,17.1
2584,62.175,156116.284,162475.95,46977180.75,1994598.765,17.1
2585,62.175,156167.205,162527.816,46977820.41,1995370.37,17.1
2586,62.175,156297.544,162658.733,46978460.08,1996141.975,17.1
2587,62.175,156442.446,162806.598,46979099.74,1996913.58,17.1
2588,62.175,156516.963,162885.516,46979739.4,1997685.185,17.1
2589,62.175,156577.265,162946.008,46980379.06,1998456.79,17.1
2590,62.175,156711.709,163086.208,46981018.72,1999228.395,17.1
