# t(s), cv(%), R($), iR($), C($), iC($), d
22513.000,74.925,29.685,29.685,770.833,771.605,0.000
22514.000,74.925,94.515,94.515,770.833,771.605,0.000
22515.000,74.925,30.278,30.278,770.833,771.605,0.000
22516.000,74.925,10.469,10.469,770.833,771.605,0.000
22517.000,74.925,44.284,44.284,770.833,771.605,0.000
22518.000,74.925,51.747,51.747,770.833,771.605,0.000
22519.000,74.925,28.129,28.129,770.833,771.605,0.000
22520.000,74.925,29.144,29.144,770.833,771.605,0.000
22521.000,74.925,77.161,77.161,770.833,771.605,0.000
22522.000,74.925,47.352,47.352,770.833,771.605,0.000
22523.000,74.925,31.820,31.820,770.833,771.605,0.000
22524.000,74.925,39.337,39.337,770.833,771.605,0.000
22525.000,74.925,72.279,72.279,770.833,771.605,0.000
22526.000,74.925,50.233,50.233,770.833,771.605,0.000
22527.000,74.925,14.586,14.586,770.833,771.605,0.000
22528.000,74.925,35.575,35.575,770.833,771.605,0.000
22529.000,74.925,175.016,175.016,770.833,771.605,0.000
22530.000,74.925,16.837,16.837,770.833,771.605,0.000
22531.000,74.925,20.440,20.440,770.833,771.605,0.000
22532.000,74.925,62.696,62.696,770.833,771.605,0.000
22533.000,74.925,48.289,48.289,770.833,771.605,0.000
22534.000,74.925,8.682,8.682,770.833,771.605,0.000
22535.000,74.925,41.225,41.225,770.833,771.605,0.000
22536.000,74.925,67.854,67.854,770.833,771.605,0.000
22537.000,74.925,26.307,26.307,770.833,771.605,0.000
22538.000,74.925,21.891,21.891,770.833,771.605,0.000
22539.000,74.925,58.017,58.017,770.833,771.605,0.000
22540.000,74.925,73.926,73.926,770.833,771.605,0.000
22541.000,74.925,31.217,31.217,770.833,771.605,0.000
22542.000,74.925,28.840,28.994,770.833,771.605,0.000
22543.000,74.925,65.985,65.985,770.833,771.605,0.000
22544.000,74.925,40.490,40.490,770.833,771.605,0.000
22545.000,74.925,21.823,21.823,770.833,771.605,0.000
22546.000,74.925,43.429,43.434,770.833,771.605,0.000
22547.000,74.925,62.444,62.444,770.833,771.605,0.000
22548.000,74.925,24.179,24.179,770.833,771.605,0.000
22549.000,74.925,23.272,23.272,770.833,771.605,0.000
22550.000,74.925,79.012,79.012,770.833,771.605,0.000
22551.000,74.925,49.056,49.056,770.833,771.605,0.000
22552.000,74.925,19.241,19.241,770.833,771.605,0.000
22553.000,74.925,31.210,31.210,770.833,771.605,0.000
22554.000,74.925,59.680,59.680,770.833,771.605,0.000
22555.000,74.925,81.058,81.058,770.833,771.605,0.000
22556.000,74.925,10.892,10.892,770.833,771.605,0.000
22557.000,74.925,53.266,53.266,770.833,771.605,0.000
22558.000,74.925,72.215,72.215,770.833,771.605,0.000
22559.000,74.925,24.128,24.128,770.833,771.605,0.000
22560.000,74.925,45.044,45.044,770.833,771.605,0.000
22561.000,74.925,56.828,56.828,770.833,771.605,0.000
22562.000,74.925,56.116,56.116,770.833,771.605,0.000
22563.000,74.925,19.337,19.337,770.833,771.605,0.000
22564.000,74.925,31.696,31.696,770.833,771.605,0.000
22565.000,74.925,77.120,77.121,770.833,771.605,0.000
22566.000,74.925,39.427,39.458,770.833,771.605,0.000
22567.000,74.925,15.869,15.869,770.833,771.605,0.000
22568.000,74.925,52.654,52.660,770.833,771.605,0.000
22569.000,74.925,52.429,52.430,770.833,771.605,0.000
22570.000,74.925,36.505,36.557,770.833,771.605,0.000
22571.000,74.925,20.030,20.030,770.833,771.605,0.000
22572.000,74.925,30.629,30.629,770.833,771.605,0.000
22573.000,74.925,129.574,129.574,770.833,771.605,0.000
22574.000,74.925,21.603,21.603,770.833,771.605,0.000
22575.000,74.925,27.816,27.816,770.833,771.605,0.000
22576.000,74.925,48.188,48.188,770.833,771.605,0.000
22577.000,74.925,42.371,42.371,770.833,771.605,0.000
22578.000,74.925,14.643,14.643,770.833,771.605,0.000
22579.000,74.925,36.454,36.454,770.833,771.605,0.000
22580.000,74.925,103.821,103.821,770.833,771.605,0.000
22581.000,74.925,36.451,36.451,770.833,771.605,0.000
22582.000,74.925,16.443,16.443,770.833,771.605,0.000
22583.000,74.925,52.353,52.353,770.833,771.605,0.000
22584.000,74.925,41.039,41.039,770.833,771.605,0.000
22585.000,74.925,20.175,20.175,770.833,771.605,0.000
22586.000,74.925,23.770,23.770,770.833,771.605,0.000
22587.000,74.925,61.097,61.097,770.833,771.605,0.000
22588.000,74.925,43.156,43.156,770.833,771.605,0.000
22589.000,74.925,14.755,14.755,770.833,771.605,0.000
22590.000,74.925,63.924,63.924,770.833,771.605,0.000
22591.000,74.925,72.876,72.876,770.833,771.605,0.000
22592.000,74.925,20.200,20.200,770.833,771.605,0.000
22593.000,74.925,25.705,25.705,770.833,771.605,0.000
22594.000,74.925,64.168,64.168,770.833,771.605,0.000
22595.000,74.925,158.310,158.310,770.833,771.605,0.000
22596.000,74.925,13.549,13.549,770.833,771.605,0.000
22597.000,74.925,19.439,19.439,770.833,771.605,0.000
22598.000,74.925,107.898,107.898,770.833,771.605,0.000
22599.000,74.925,33.469,33.469,770.833,771.605,0.000
22600.000,74.925,16.857,16.857,770.833,771.605,0.000
22601.000,74.925,59.464,59.464,770.833,771.605,0.000
22602.000,74.925,64.805,64.805,770.833,771.605,0.000
22603.000,74.925,17.155,17.155,770.833,771.605,0.000
22604.000,74.925,48.005,48.005,770.833,771.605,0.000
22605.000,74.925,56.182,56.182,770.833,771.605,0.000
22606.000,74.925,45.466,45.466,770.833,771.605,0.000
22607.000,74.925,7.075,7.075,770.833,771.605,0.000
22608.000,74.925,36.081,36.082,770.833,771.605,0.000
22609.000,74.925,61.410,61.410,770.833,771.605,0.000
22610.000,74.925,33.690,33.690,770.833,771.605,0.000
22611.000,74.925,35.764,35.764,770.833,771.605,0.000
22612.000,74.925,56.628,56.628,770.833,771.605,0.000
22613.000,74.925,39.457,39.457,770.833,771.605,0.000
22614.000,74.925,99.900,99.900,770.833,771.605,0.000
22615.000,74.925,23.589,23.589,770.833,771.605,0.000
22616.000,74.925,77.326,77.326,770.833,771.605,0.000
22617.000,74.925,46.598,46.598,770.833,771.605,0.000
22618.000,74.925,10.885,10.885,770.833,771.605,0.000
22619.000,74.925,39.325,39.325,770.833,771.605,0.000
22620.000,74.925,48.111,48.111,770.833,771.605,0.000
22621.000,74.925,24.163,24.163,770.833,771.605,0.000
22622.000,74.925,21.053,21.053,770.833,771.605,0.000
22623.000,74.925,48.785,48.785,770.833,771.605,0.000
22624.000,74.925,39.334,39.334,770.833,771.605,0.000
22625.000,74.925,34.014,34.014,770.833,771.605,0.000
22626.000,74.925,36.270,36.270,770.833,771.605,0.000
22627.000,74.925,50.528,50.529,770.833,771.605,0.000
22628.000,74.925,52.302,52.328,770.833,771.605,0.000
22629.000,74.925,15.008,15.008,770.833,771.605,0.000
22630.000,74.925,57.000,57.000,770.833,771.605,0.000
22631.000,74.925,50.990,50.991,770.833,771.605,0.000
22632.000,74.925,26.735,26.792,770.833,771.605,0.000
22633.000,74.925,23.592,23.592,770.833,771.605,0.000
22634.000,74.925,60.156,60.156,770.833,771.605,0.000
22635.000,74.925,50.238,50.239,770.833,771.605,0.000
22636.000,74.925,77.028,77.030,770.833,771.605,0.000
22637.000,74.925,22.926,22.926,770.833,771.605,0.000
22638.000,74.925,46.729,46.729,770.833,771.605,0.000
22639.000,74.925,45.097,45.097,770.833,771.605,0.000
22640.000,74.925,13.162,13.162,770.833,771.605,0.000
22641.000,74.925,42.457,42.457,770.833,771.605,0.000
22642.000,74.925,67.898,67.898,770.833,771.605,0.000
22643.000,74.925,32.022,32.022,770.833,771.605,0.000
22644.000,74.925,14.750,14.750,770.833,771.605,0.000
22645.000,74.925,54.022,54.022,770.833,771.605,0.000
22646.000,74.925,37.982,37.982,770.833,771.605,0.000
22647.000,74.925,22.446,22.446,770.833,771.605,0.000
22648.000,74.925,21.335,21.335,770.833,771.605,0.000
22649.000,74.925,89.987,89.987,770.833,771.605,0.000
22650.000,74.925,36.051,36.051,770.833,771.605,0.000
22651.000,74.925,19.192,19.192,770.833,771.605,0.000
22652.000,74.925,108.673,108.673,770.833,771.605,0.000
22653.000,74.925,76.842,76.842,770.833,771.605,0.000
22654.000,74.925,31.289,31.289,770.833,771.605,0.000
22655.000,74.925,17.573,17.573,770.833,771.605,0.000
22656.000,74.925,61.973,61.973,770.833,771.605,0.000
22657.000,74.925,77.239,77.239,770.833,771.605,0.000
22658.000,74.925,24.203,24.203,770.833,771.605,0.000
22659.000,74.925,26.678,26.678,770.833,771.605,0.000
22660.000,74.925,61.379,61.379,770.833,771.605,0.000
22661.000,74.925,42.220,42.220,770.833,771.605,0.000
22662.000,74.925,11.850,11.850,770.833,771.605,0.000
22663.000,74.925,41.893,41.893,770.833,771.605,0.000
22664.000,74.925,109.011,109.011,770.833,771.605,0.000
22665.000,74.925,20.981,20.981,770.833,771.605,0.000
22666.000,74.925,25.323,25.323,770.833,771.605,0.000
22667.000,74.925,67.230,67.230,770.833,771.605,0.000
22668.000,74.925,41.100,41.100,770.833,771.605,0.000
22669.000,74.925,8.906,8.906,770.833,771.605,0.000
22670.000,74.925,53.684,53.687,770.833,771.605,0.000
22671.000,74.925,68.099,68.099,770.833,771.605,0.000
22672.000,74.925,24.976,24.976,770.833,771.605,0.000
22673.000,74.925,11.093,11.093,770.833,771.605,0.000
22674.000,74.925,85.539,85.539,770.833,771.605,0.000
22675.000,74.925,70.109,70.109,770.833,771.605,0.000
22676.000,74.925,30.556,30.556,770.833,771.605,0.000
22677.000,74.925,40.469,40.469,770.833,771.605,0.000
22678.000,74.925,47.715,47.715,770.833,771.605,0.000
22679.000,74.925,45.591,45.591,770.833,771.605,0.000
22680.000,74.925,14.243,14.243,770.833,771.605,0.000
22681.000,74.925,31.609,31.609,770.833,771.605,0.000
22682.000,74.925,56.628,56.628,770.833,771.605,0.000
22683.000,74.925,29.951,29.951,770.833,771.605,0.000
22684.000,74.925,10.234,10.234,770.833,771.605,0.000
22685.000,74.925,47.123,47.123,770.833,771.605,0.000
22686.000,74.925,43.728,43.728,770.833,771.605,0.000
22687.000,74.925,20.392,20.392,770.833,771.605,0.000
22688.000,74.925,30.222,30.222,770.833,771.605,0.000
22689.000,74.925,51.646,51.646,770.833,771.605,0.000
22690.000,74.925,99.931,99.943,770.833,771.605,0.000
22691.000,74.925,9.970,9.970,770.833,771.605,0.000
22692.000,74.925,37.911,37.911,770.833,771.605,0.000
22693.000,74.925,197.930,197.931,770.833,771.605,0.000
22694.000,74.925,36.354,36.407,770.833,771.605,0.000
22695.000,74.925,34.946,34.946,770.833,771.605,0.000
22696.000,74.925,45.748,45.748,770.833,771.605,0.000
22697.000,74.925,77.156,77.156,770.833,771.605,0.000
22698.000,74.925,26.559,26.586,770.833,771.605,0.000
22699.000,74.925,25.017,25.017,770.833,771.605,0.000
22700.000,74.925,74.178,74.178,770.833,771.605,0.000
22701.000,74.925,57.529,57.529,770.833,771.605,0.000
22702.000,74.925,12.389,12.389,770.833,771.605,0.000
22703.000,74.925,80.916,80.916,770.833,771.605,0.000
22704.000,74.925,53.890,53.890,770.833,771.605,0.000
22705.000,74.925,75.399,75.399,770.833,771.605,0.000
22706.000,74.925,16.078,16.078,770.833,771.605,0.000
22707.000,74.925,48.611,48.611,770.833,771.605,0.000
22708.000,74.925,64.984,64.984,770.833,771.605,0.000
22709.000,74.925,24.661,24.661,770.833,771.605,0.000
22710.000,74.925,20.540,20.540,770.833,771.605,0.000
22711.000,74.925,77.696,77.696,770.833,771.605,0.000
22712.000,74.925,68.379,68.379,770.833,771.605,0.000
22713.000,74.925,13.058,13.058,770.833,771.605,0.000
22714.000,74.925,27.298,27.298,770.833,771.605,0.000
22715.000,74.925,125.899,125.899,770.833,771.605,0.000
22716.000,74.925,22.926,22.941,770.833,771.605,0.000
22717.000,74.925,20.381,20.381,770.833,771.605,0.000
22718.000,74.925,140.959,140.959,770.833,771.605,0.000
22719.000,74.925,48.476,48.476,770.833,771.605,0.000
22720.000,74.925,25.462,25.462,770.833,771.605,0.000
22721.000,74.925,26.103,26.103,770.833,771.605,0.000
22722.000,74.925,52.685,52.685,770.833,771.605,0.000
22723.000,74.925,44.847,44.847,770.833,771.605,0.000
22724.000,74.925,14.094,14.094,770.833,771.605,0.000
22725.000,74.925,36.916,36.916,770.833,771.605,0.000
22726.000,74.925,58.900,58.900,770.833,771.605,0.000
22727.000,74.925,27.287,27.287,770.833,771.605,0.000
22728.000,74.925,18.254,18.254,770.833,771.605,0.000
22729.000,74.925,49.443,49.443,770.833,771.605,0.000
22730.000,74.925,62.255,62.255,770.833,771.605,0.000
22731.000,74.925,66.140,66.140,770.833,771.605,0.000
22732.000,74.925,42.473,42.487,770.833,771.605,0.000
22733.000,74.925,98.587,98.587,770.833,771.605,0.000
22734.000,74.925,108.343,108.343,770.833,771.605,0.000
22735.000,74.925,12.750,12.750,770.833,771.605,0.000
22736.000,74.925,61.170,61.170,770.833,771.605,0.000
22737.000,74.925,54.966,54.966,770.833,771.605,0.000
22738.000,74.925,26.457,26.457,770.833,771.605,0.000
22739.000,74.925,17.266,17.266,770.833,771.605,0.000
22740.000,74.925,87.722,87.722,770.833,771.605,0.000
22741.000,74.925,66.021,66.021,770.833,771.605,0.000
22742.000,74.925,20.742,20.742,770.833,771.605,0.000
22743.000,74.925,36.548,36.548,770.833,771.605,0.000
22744.000,74.925,95.709,95.709,770.833,771.605,0.000
22745.000,74.925,41.794,41.794,770.833,771.605,0.000
22746.000,74.925,17.101,17.101,770.833,771.605,0.000
22747.000,74.925,52.035,52.035,770.833,771.605,0.000
22748.000,74.925,53.739,53.739,770.833,771.605,0.000
22749.000,74.925,34.702,34.702,770.833,771.605,0.000
22750.000,74.925,17.531,17.531,770.833,771.605,0.000
22751.000,74.925,40.073,40.073,770.833,771.605,0.000
22752.000,74.925,37.515,37.524,770.833,771.605,0.000
22753.000,74.925,36.777,36.777,770.833,771.605,0.000
22754.000,74.925,33.868,33.868,770.833,771.605,0.000
22755.000,74.925,52.436,52.437,770.833,771.605,0.000
22756.000,74.925,42.122,42.169,770.833,771.605,0.000
22757.000,74.925,24.618,24.618,770.833,771.605,0.000
22758.000,74.925,28.692,28.692,770.833,771.605,0.000
22759.000,74.925,123.062,123.064,770.833,771.605,0.000
22760.000,74.925,25.973,26.000,770.833,771.605,0.000
22761.000,74.925,18.986,18.986,770.833,771.605,0.000
22762.000,74.925,48.095,48.095,770.833,771.605,0.000
22763.000,74.925,65.500,65.500,770.833,771.605,0.000
22764.000,74.925,15.243,15.243,770.833,771.605,0.000
22765.000,74.925,25.839,25.839,770.833,771.605,0.000
22766.000,74.925,61.311,61.311,770.833,771.605,0.000
22767.000,74.925,35.127,35.127,770.833,771.605,0.000
22768.000,74.925,28.482,28.482,770.833,771.605,0.000
22769.000,74.925,71.652,71.652,770.833,771.605,0.000
22770.000,74.925,57.175,57.175,770.833,771.605,0.000
22771.000,74.925,76.633,76.633,770.833,771.605,0.000
22772.000,74.925,19.427,19.427,770.833,771.605,0.000
22773.000,74.925,67.705,67.705,770.833,771.605,0.000
22774.000,74.925,89.925,89.925,770.833,771.605,0.000
22775.000,74.925,14.380,14.380,770.833,771.605,0.000
22776.000,74.925,27.895,27.895,770.833,771.605,0.000
22777.000,74.925,73.607,73.607,770.833,771.605,0.000
22778.000,74.925,24.485,24.485,770.833,771.605,0.000
22779.000,74.925,16.656,16.656,770.833,771.605,0.000
22780.000,74.925,52.627,52.627,770.833,771.605,0.000
22781.000,74.925,81.380,81.380,770.833,771.605,0.000
22782.000,74.925,18.350,18.350,770.833,771.605,0.000
22783.000,74.925,16.321,16.321,770.833,771.605,0.000
22784.000,74.925,57.689,57.689,770.833,771.605,0.000
22785.000,74.925,36.754,36.754,770.833,771.605,0.000
22786.000,74.925,10.867,10.867,770.833,771.605,0.000
22787.000,74.925,49.371,49.371,770.833,771.605,0.000
22788.000,74.925,71.600,71.600,770.833,771.605,0.000
22789.000,74.925,30.758,30.758,770.833,771.605,0.000
22790.000,74.925,20.739,20.739,770.833,771.605,0.000
22791.000,74.925,46.265,46.265,770.833,771.605,0.000
22792.000,74.925,39.451,39.451,770.833,771.605,0.000
22793.000,74.925,24.836,24.836,770.833,771.605,0.000
22794.000,74.925,23.723,23.723,770.833,771.605,0.000
22795.000,74.925,55.449,55.449,770.833,771.605,0.000
22796.000,74.925,40.056,40.056,770.833,771.605,0.000
22797.000,74.925,13.381,13.381,770.833,771.605,0.000
22798.000,74.925,43.785,43.817,770.833,771.605,0.000
22799.000,74.925,38.045,38.045,770.833,771.605,0.000
22800.000,74.925,104.764,104.764,770.833,771.605,0.000
22801.000,74.925,12.206,12.206,770.833,771.605,0.000
22802.000,74.925,33.229,33.229,770.833,771.605,0.000
22803.000,74.925,52.349,52.349,770.833,771.605,0.000
22804.000,74.925,23.866,23.866,770.833,771.605,0.000
22805.000,74.925,30.559,30.559,770.833,771.605,0.000
22806.000,74.925,79.782,79.782,770.833,771.605,0.000
22807.000,74.925,49.088,49.088,770.833,771.605,0.000
22808.000,74.925,7.431,7.431,770.833,771.605,0.000
22809.000,74.925,84.500,84.500,770.833,771.605,0.000
22810.000,74.925,66.466,66.466,770.833,771.605,0.000
22811.000,74.925,28.266,28.266,770.833,771.605,0.000
22812.000,74.925,19.585,19.585,770.833,771.605,0.000
22813.000,74.925,84.355,84.355,770.833,771.605,0.000
22814.000,74.925,54.029,54.029,770.833,771.605,0.000
22815.000,74.925,23.684,23.684,770.833,771.605,0.000
22816.000,74.925,31.462,31.462,770.833,771.605,0.000
22817.000,74.925,54.947,54.948,770.833,771.605,0.000
22818.000,74.925,33.544,33.578,770.833,771.605,0.000
22819.000,74.925,21.707,21.707,770.833,771.605,0.000
22820.000,74.925,41.519,41.519,770.833,771.605,0.000
22821.000,74.925,62.896,62.897,770.833,771.605,0.000
22822.000,74.925,30.936,30.992,770.833,771.605,0.000
22823.000,74.925,24.372,24.380,770.833,771.605,0.000
22824.000,74.925,39.458,39.458,770.833,771.605,0.000
22825.000,74.925,55.923,55.924,770.833,771.605,0.000
22826.000,74.925,13.442,13.442,770.833,771.605,0.000
22827.000,74.925,20.532,20.532,770.833,771.605,0.000
22828.000,74.925,141.355,141.355,770.833,771.605,0.000
22829.000,74.925,45.097,45.097,770.833,771.605,0.000
22830.000,74.925,17.247,17.247,770.833,771.605,0.000
22831.000,74.925,43.134,43.134,770.833,771.605,0.000
22832.000,74.925,69.246,69.246,770.833,771.605,0.000
22833.000,74.925,22.789,22.789,770.833,771.605,0.000
22834.000,74.925,40.048,40.048,770.833,771.605,0.000
22835.000,74.925,63.811,63.811,770.833,771.605,0.000
22836.000,74.925,46.716,46.716,770.833,771.605,0.000
22837.000,74.925,15.729,15.729,770.833,771.605,0.000
22838.000,74.925,25.678,25.678,770.833,771.605,0.000
22839.000,74.925,69.497,69.497,770.833,771.605,0.000
22840.000,74.925,38.768,38.768,770.833,771.605,0.000
22841.000,74.925,23.031,23.031,770.833,771.605,0.000
22842.000,74.925,40.018,40.018,770.833,771.605,0.000
22843.000,74.925,57.240,57.240,770.833,771.605,0.000
22844.000,74.925,38.915,38.915,770.833,771.605,0.000
22845.000,74.925,15.622,15.622,770.833,771.605,0.000
22846.000,74.925,77.705,77.705,770.833,771.605,0.000
22847.000,74.925,64.892,64.892,770.833,771.605,0.000
22848.000,74.925,10.946,10.946,770.833,771.605,0.000
22849.000,74.925,36.997,36.997,770.833,771.605,0.000
22850.000,74.925,74.712,74.712,770.833,771.605,0.000
22851.000,74.925,16.771,16.771,770.833,771.605,0.000
22852.000,74.925,13.427,13.427,770.833,771.605,0.000
22853.000,74.925,47.274,47.274,770.833,771.605,0.000
22854.000,74.925,57.080,57.080,770.833,771.605,0.000
22855.000,74.925,22.779,22.779,770.833,771.605,0.000
22856.000,74.925,32.273,32.273,770.833,771.605,0.000
22857.000,74.925,53.976,53.976,770.833,771.605,0.000
22858.000,74.925,39.671,39.671,770.833,771.605,0.000
22859.000,74.925,9.928,9.928,770.833,771.605,0.000
22860.000,74.925,43.117,43.128,770.833,771.605,0.000
22861.000,74.925,45.551,45.551,770.833,771.605,0.000
22862.000,74.925,29.146,29.146,770.833,771.605,0.000
22863.000,74.925,20.382,20.382,770.833,771.605,0.000
22864.000,74.925,55.734,55.734,770.833,771.605,0.000
22865.000,74.925,51.732,51.732,770.833,771.605,0.000
22866.000,74.925,27.783,27.783,770.833,771.605,0.000
22867.000,74.925,26.122,26.122,770.833,771.605,0.000
22868.000,74.925,52.792,52.792,770.833,771.605,0.000
22869.000,74.925,118.237,118.237,770.833,771.605,0.000
22870.000,74.925,9.421,9.421,770.833,771.605,0.000
22871.000,74.925,31.405,31.405,770.833,771.605,0.000
22872.000,74.925,46.407,46.407,770.833,771.605,0.000
22873.000,74.925,35.783,35.783,770.833,771.605,0.000
22874.000,74.925,12.952,12.952,770.833,771.605,0.000
22875.000,74.925,43.879,43.879,770.833,771.605,0.000
22876.000,74.925,66.343,66.343,770.833,771.605,0.000
22877.000,74.925,31.199,31.199,770.833,771.605,0.000
22878.000,74.925,25.881,25.881,770.833,771.605,0.000
22879.000,74.925,95.454,95.455,770.833,771.605,0.000
22880.000,74.925,32.355,32.367,770.833,771.605,0.000
22881.000,74.925,13.583,13.590,770.833,771.605,0.000
22882.000,74.925,116.681,116.681,770.833,771.605,0.000
22883.000,74.925,55.767,55.767,770.833,771.605,0.000
22884.000,74.925,28.181,28.240,770.833,771.605,0.000
22885.000,74.925,18.710,18.809,770.833,771.605,0.000
22886.000,74.925,61.031,61.031,770.833,771.605,0.000
22887.000,74.925,68.290,68.291,770.833,771.605,0.000
22888.000,74.925,37.951,37.953,770.833,771.605,0.000
22889.000,74.925,28.633,28.633,770.833,771.605,0.000
22890.000,74.925,74.819,74.819,770.833,771.605,0.000
22891.000,74.925,57.719,57.719,770.833,771.605,0.000
22892.000,74.925,18.588,18.588,770.833,771.605,0.000
22893.000,74.925,34.747,34.747,770.833,771.605,0.000
22894.000,74.925,59.581,59.581,770.833,771.605,0.000
22895.000,74.925,25.026,25.026,770.833,771.605,0.000
22896.000,74.925,13.739,13.739,770.833,771.605,0.000
22897.000,74.925,70.275,70.275,770.833,771.605,0.000
22898.000,74.925,50.478,50.478,770.833,771.605,0.000
22899.000,74.925,9.620,9.620,770.833,771.605,0.000
22900.000,74.925,45.229,45.229,770.833,771.605,0.000
22901.000,74.925,63.923,63.923,770.833,771.605,0.000
22902.000,74.925,41.440,41.440,770.833,771.605,0.000
22903.000,74.925,11.463,11.463,770.833,771.605,0.000
22904.000,74.925,46.353,46.353,770.833,771.605,0.000
22905.000,74.925,61.613,61.613,770.833,771.605,0.000
22906.000,74.925,38.548,38.548,770.833,771.605,0.000
22907.000,74.925,43.684,43.684,770.833,771.605,0.000
22908.000,74.925,46.969,46.969,770.833,771.605,0.000
22909.000,74.925,45.931,45.931,770.833,771.605,0.000
22910.000,74.925,101.843,101.843,770.833,771.605,0.000
22911.000,74.925,25.563,25.563,770.833,771.605,0.000
22912.000,74.925,69.834,69.834,770.833,771.605,0.000
22913.000,74.925,36.471,36.471,770.833,771.605,0.000
22914.000,74.925,13.967,13.967,770.833,771.605,0.000
22915.000,74.925,67.689,67.689,770.833,771.605,0.000
22916.000,74.925,51.043,51.043,770.833,771.605,0.000
22917.000,74.925,24.796,24.796,770.833,771.605,0.000
22918.000,74.925,25.685,25.685,770.833,771.605,0.000
22919.000,74.925,40.456,40.456,770.833,771.605,0.000
22920.000,74.925,139.527,139.527,770.833,771.605,0.000
22921.000,74.925,9.749,9.749,770.833,771.605,0.000
22922.000,74.925,29.063,29.090,770.833,771.605,0.000
22923.000,74.925,135.163,135.163,770.833,771.605,0.000
22924.000,74.925,44.015,44.015,770.833,771.605,0.000
22925.000,74.925,40.530,40.530,770.833,771.605,0.000
22926.000,74.925,50.978,50.978,770.833,771.605,0.000
22927.000,74.925,66.626,66.626,770.833,771.605,0.000
22928.000,74.925,21.850,21.850,770.833,771.605,0.000
22929.000,74.925,24.506,24.506,770.833,771.605,0.000
22930.000,74.925,70.873,70.873,770.833,771.605,0.000
22931.000,74.925,50.066,50.066,770.833,771.605,0.000
22932.000,74.925,30.330,30.330,770.833,771.605,0.000
22933.000,74.925,33.050,33.050,770.833,771.605,0.000
22934.000,74.925,72.673,72.673,770.833,771.605,0.000
22935.000,74.925,36.115,36.115,770.833,771.605,0.000
22936.000,74.925,17.081,17.081,770.833,771.605,0.000
22937.000,74.925,37.287,37.287,770.833,771.605,0.000
22938.000,74.925,131.831,131.831,770.833,771.605,0.000
22939.000,74.925,41.804,41.804,770.833,771.605,0.000
22940.000,74.925,21.468,21.468,770.833,771.605,0.000
22941.000,74.925,55.230,55.230,770.833,771.605,0.000
22942.000,74.925,45.639,45.649,770.833,771.605,0.000
22943.000,74.925,12.375,12.375,770.833,771.605,0.000
22944.000,74.925,25.003,25.003,770.833,771.605,0.000
22945.000,74.925,100.951,100.952,770.833,771.605,0.000
22946.000,74.925,45.767,45.826,770.833,771.605,0.000
22947.000,74.925,21.288,21.288,770.833,771.605,0.000
22948.000,74.925,144.788,144.788,770.833,771.605,0.000
22949.000,74.925,63.528,63.530,770.833,771.605,0.000
22950.000,74.925,27.927,27.940,770.833,771.605,0.000
22951.000,74.925,25.736,25.736,770.833,771.605,0.000
22952.000,74.925,59.117,59.117,770.833,771.605,0.000
22953.000,74.925,48.236,48.236,770.833,771.605,0.000
22954.000,74.925,33.861,33.861,770.833,771.605,0.000
22955.000,74.925,29.134,29.134,770.833,771.605,0.000
22956.000,74.925,80.023,80.023,770.833,771.605,0.000
22957.000,74.925,28.123,28.123,770.833,771.605,0.000
22958.000,74.925,23.962,23.962,770.833,771.605,0.000
22959.000,74.925,51.988,51.988,770.833,771.605,0.000
22960.000,74.925,101.158,101.158,770.833,771.605,0.000
22961.000,74.925,18.823,18.823,770.833,771.605,0.000
22962.000,74.925,18.085,18.085,770.833,771.605,0.000
22963.000,74.925,117.327,117.327,770.833,771.605,0.000
22964.000,74.925,118.471,118.471,770.833,771.605,0.000
22965.000,74.925,15.007,15.007,770.833,771.605,0.000
22966.000,74.925,49.472,49.472,770.833,771.605,0.000
22967.000,74.925,69.485,69.485,770.833,771.605,0.000
22968.000,74.925,22.555,23.727,770.833,771.605,0.000
22969.000,74.925,18.157,18.157,770.833,771.605,0.000
22970.000,74.925,58.207,58.207,770.833,771.605,0.000
22971.000,74.925,62.933,62.933,770.833,771.605,0.000
22972.000,74.925,31.161,31.161,770.833,771.605,0.000
22973.000,74.925,32.717,32.717,770.833,771.605,0.000
22974.000,74.925,58.487,58.487,770.833,771.605,0.000
22975.000,74.925,46.181,46.181,770.833,771.605,0.000
22976.000,74.925,15.706,15.706,770.833,771.605,0.000
22977.000,74.925,46.481,46.481,770.833,771.605,0.000
22978.000,74.925,49.568,49.568,770.833,771.605,0.000
22979.000,74.925,25.196,25.196,770.833,771.605,0.000
22980.000,74.925,13.231,13.231,770.833,771.605,0.000
22981.000,74.925,48.379,48.379,770.833,771.605,0.000
22982.000,74.925,46.753,46.753,770.833,771.605,0.000
22983.000,74.925,18.519,18.519,770.833,771.605,0.000
22984.000,74.925,25.120,25.229,770.833,771.605,0.000
22985.000,74.925,52.626,52.626,770.833,771.605,0.000
22986.000,74.925,96.401,96.401,770.833,771.605,0.000
22987.000,74.925,16.080,16.080,770.833,771.605,0.000
22988.000,74.925,37.656,37.656,770.833,771.605,0.000
22989.000,74.925,202.665,202.665,770.833,771.605,0.000
22990.000,74.925,35.649,35.649,770.833,771.605,0.000
22991.000,74.925,50.942,50.942,770.833,771.605,0.000
22992.000,74.925,42.504,42.504,770.833,771.605,0.000
22993.000,74.925,78.289,78.289,770.833,771.605,0.000
