# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
2408500.000,75.000,50735473471.774,50735473471.774,0.772,18584876.542,0.000
2408600.000,75.000,50738959094.472,50738959094.472,0.772,18585648.147,0.000
2408700.000,75.000,50742386520.375,50742386520.375,0.772,18586419.752,0.000
2408800.000,75.000,50750435431.619,50750435431.619,0.772,18587191.357,0.000
2408900.000,75.000,50756652810.960,50756652810.960,0.772,18587962.962,0.000
2409000.000,75.000,50758017314.848,50758017314.848,0.772,18588734.567,0.000
2409100.000,75.000,50766221747.527,50766221747.527,0.772,18589506.172,0.000
2409200.000,75.000,50774847278.321,50774847278.321,0.772,18590277.777,0.000
2409300.000,75.000,50778972257.051,50778972257.051,0.772,18591049.382,0.000
2409400.000,75.000,50780975504.707,50780975504.707,0.772,18591820.987,0.000
2409500.000,75.000,50788345751.203,50788345751.203,0.772,18592592.592,0.000
2409600.000,75.000,50802268022.573,50802268022.573,0.772,18593364.197,0.000
2409700.000,75.000,50804426539.491,50804426539.491,0.772,18594135.801,0.000
2409800.000,75.000,50807380919.037,50807380919.037,0.772,18594907.406,0.000
2409900.000,75.000,50817083767.911,50817083767.911,0.772,18595679.011,0.000
2410000.000,75.000,50824293104.767,50824293104.767,0.772,18596450.616,0.000
2410100.000,75.000,50826098644.428,50826098644.428,0.772,18597222.221,0.000
2410200.000,75.000,50836510986.996,50836510986.996,0.772,18597993.826,0.000
2410300.000,75.000,50847131490.074,50847131490.074,0.772,18598765.431,0.000
2410400.000,75.000,50850851094.767,50850851094.767,0.772,18599537.036,0.000
2410500.000,75.000,50853066658.984,50853066658.984,0.772,18600308.641,0.000
2410600.000,75.000,50862320130.129,50862320130.129,0.772,18601080.246,0.000
2410700.000,75.000,50868162043.442,50868162043.442,0.772,18601851.851,0.000
2410800.000,75.000,50869896412.120,50869896412.120,0.772,18602623.456,0.000
2410900.000,75.000,50873800987.784,50873800987.784,0.772,18603395.061,0.000
2411000.000,75.000,50883928889.016,50883928889.016,0.772,18604166.666,0.000
2411100.000,75.000,50888401117.032,50888401117.032,0.772,18604938.271,0.000
2411200.000,75.000,50892314598.212,50892314598.212,0.772,18605709.875,0.000
2411300.000,75.000,50899606326.877,50899606326.877,0.772,18606481.480,0.000
2411400.000,75.000,50906171863.722,50906171863.722,0.772,18607253.085,0.000
2411500.000,75.000,50909452503.730,50909452503.730,0.772,18608024.690,0.000
2411600.000,75.000,50912745409.992,50912745409.992,0.772,18608796.295,0.000
2411700.000,75.000,50919660189.305,50919660189.305,0.772,18609567.900,0.000
2411800.000,75.000,50926715373.381,50926715373.381,0.772,18610339.505,0.000
2411900.000,75.000,50929345230.772,50929345230.772,0.772,18611111.110,0.000
2412000.000,75.000,50935860501.030,50935860501.030,0.772,18611882.715,0.000
2412100.000,75.000,50945208104.227,50945208104.227,0.772,18612654.320,0.000
2412200.000,75.000,50957570215.330,50957570215.330,0.772,18613425.925,0.000
2412300.000,75.000,50959785374.928,50959785374.928,0.772,18614197.530,0.000
2412400.000,75.000,50966407335.884,50966407335.884,0.772,18614969.135,0.000
2412500.000,75.000,50983126003.861,50983126003.861,0.772,18615740.740,0.000
2412600.000,75.000,50986408625.299,50986408625.299,0.772,18616512.345,0.000
2412700.000,75.000,50991562728.348,50991562728.348,0.772,18617283.950,0.000
2412800.000,75.000,50996519509.015,50996519509.015,0.772,18618055.554,0.000
2412900.000,75.000,51007140438.582,51007140438.582,0.772,18618827.159,0.000
2413000.000,75.000,51008646066.890,51008646066.890,0.772,18619598.764,0.000
2413100.000,75.000,51013626247.328,51013626247.328,0.772,18620370.369,0.000
2413200.000,75.000,51023963108.194,51023963108.194,0.772,18621141.974,0.000
2413300.000,75.000,51027658062.207,51027658062.207,0.772,18621913.579,0.000
2413400.000,75.000,51030419027.971,51030419027.971,0.772,18622685.184,0.000
2413500.000,75.000,51042908768.537,51042908768.537,0.772,18623456.789,0.000
2413600.000,75.000,51050949590.658,51050949590.658,0.772,18624228.394,0.000
2413700.000,75.000,51060441424.945,51060441424.945,0.772,18624999.999,0.000
2413800.000,75.000,51063617586.549,51063617586.549,0.772,18625771.604,0.000
2413900.000,75.000,51071524867.430,51071524867.430,0.772,18626543.209,0.000
2414000.000,75.000,51077464094.137,51077464094.137,0.772,18627314.814,0.000
2414100.000,75.000,51080773174.325,51080773174.325,0.772,18628086.419,0.000
2414200.000,75.000,51085748407.729,51085748407.729,0.772,18628858.024,0.000
2414300.000,75.000,51095331272.316,51095331272.316,0.772,18629629.629,0.000
2414400.000,75.000,51101215242.773,51101215242.773,0.772,18630401.233,0.000
2414500.000,75.000,51105203167.037,51105203167.037,0.772,18631172.838,0.000
2414600.000,75.000,51112818635.904,51112818635.904,0.772,18631944.443,0.000
2414700.000,75.000,51123266913.906,51123266913.906,0.772,18632716.048,0.000
2414800.000,75.000,51125947264.385,51125947264.385,0.772,18633487.653,0.000
2414900.000,75.000,51131223677.215,51131223677.215,0.772,18634259.258,0.000
2415000.000,75.000,51139936053.128,51139936053.128,0.772,18635030.863,0.000
2415100.000,75.000,51145821548.156,51145821548.156,0.772,18635802.468,0.000
2415200.000,75.000,51148099469.417,51148099469.417,0.772,18636574.073,0.000
2415300.000,75.000,51155070560.105,51155070560.105,0.772,18637345.678,0.000
2415400.000,75.000,51166331375.031,51166331375.031,0.772,18638117.283,0.000
2415500.000,75.000,51168917141.854,51168917141.854,0.772,18638888.888,0.000
2415600.000,75.000,51172345905.900,51172345905.900,0.772,18639660.493,0.000
2415700.000,75.000,51179562582.142,51179562582.142,0.772,18640432.098,0.000
2415800.000,75.000,51187484691.557,51187484691.557,0.772,18641203.703,0.000
2415900.000,75.000,51190531853.676,51190531853.676,0.772,18641975.308,0.000
2416000.000,75.000,51193669556.662,51193669556.662,0.772,18642746.912,0.000
2416100.000,75.000,51204892933.739,51204892933.739,0.772,18643518.517,0.000
2416200.000,75.000,51213608087.118,51213608087.118,0.772,18644290.122,0.000
2416300.000,75.000,51224662840.873,51224662840.873,0.772,18645061.727,0.000
2416400.000,75.000,51231693827.469,51231693827.469,0.772,18645833.332,0.000
2416500.000,75.000,51238232269.684,51238232269.684,0.772,18646604.937,0.000
2416600.000,75.000,51253897617.912,51253897617.912,0.772,18647376.542,0.000
2416700.000,75.000,51255418847.958,51255418847.958,0.772,18648148.147,0.000
2416800.000,75.000,51265740420.192,51265740420.192,0.772,18648919.752,0.000
2416900.000,75.000,51271595978.846,51271595978.846,0.772,18649691.357,0.000
2417000.000,75.000,51273905968.767,51273905968.767,0.772,18650462.962,0.000
2417100.000,75.000,51277483231.433,51277483231.433,0.772,18651234.567,0.000
2417200.000,75.000,51286513845.715,51286513845.715,0.772,18652006.172,0.000
2417300.000,75.000,51295708821.983,51295708821.983,0.772,18652777.777,0.000
2417400.000,75.000,51298267498.728,51298267498.728,0.772,18653549.382,0.000
2417500.000,75.000,51303567996.374,51303567996.374,0.772,18654320.987,0.000
2417600.000,75.000,51316900992.059,51316900992.059,0.772,18655092.591,0.000
2417700.000,75.000,51321951582.214,51321951582.214,0.772,18655864.196,0.000
2417800.000,75.000,51325659124.845,51325659124.845,0.772,18656635.801,0.000
2417900.000,75.000,51334607074.154,51334607074.154,0.772,18657407.406,0.000
2418000.000,75.000,51340599175.304,51340599175.304,0.772,18658179.011,0.000
2418100.000,75.000,51345025958.706,51345025958.706,0.772,18658950.616,0.000
2418200.000,75.000,51350145047.266,51350145047.266,0.772,18659722.221,0.000
2418300.000,75.000,51358864874.630,51358864874.630,0.772,18660493.826,0.000
2418400.000,75.000,51365180323.696,51365180323.696,0.772,18661265.431,0.000
2418500.000,75.000,51367767697.645,51367767697.645,0.772,18662037.036,0.000
2418600.000,75.000,51377492621.352,51377492621.352,0.772,18662808.641,0.000
2418700.000,75.000,51384161879.658,51384161879.658,0.772,18663580.246,0.000
2418800.000,75.000,51389280545.075,51389280545.075,0.772,18664351.851,0.000
2418900.000,75.000,51392942448.130,51392942448.130,0.772,18665123.456,0.000
2419000.000,75.000,51399822069.876,51399822069.876,0.772,18665895.061,0.000
2419100.000,75.000,51415062809.936,51415062809.936,0.772,18666666.665,0.000
2419200.000,75.000,51417399230.052,51417399230.052,0.772,18667438.270,0.000
2419300.000,75.000,51422611487.171,51422611487.171,0.772,18668209.875,0.000
2419400.000,75.000,51440432290.183,51440432290.183,0.772,18668981.480,0.000
2419500.000,75.000,51445981715.619,51445981715.619,0.772,18669753.085,0.000
2419600.000,75.000,51448349383.004,51448349383.004,0.772,18670524.690,0.000
2419700.000,75.000,51454084862.175,51454084862.175,0.772,18671296.295,0.000
2419800.000,75.000,51462159837.618,51462159837.618,0.772,18672067.900,0.000
2419900.000,75.000,51465018667.554,51465018667.554,0.772,18672839.505,0.000
2420000.000,75.000,51467350511.717,51467350511.717,0.772,18673611.110,0.000
2420100.000,75.000,51482115059.415,51482115059.415,0.772,18674382.715,0.000
2420200.000,75.000,51489920405.041,51489920405.041,0.772,18675154.320,0.000
2420300.000,75.000,51492392877.929,51492392877.929,0.772,18675925.925,0.000
2420400.000,75.000,51496725346.239,51496725346.239,0.772,18676697.530,0.000
2420500.000,75.000,51505157574.543,51505157574.543,0.772,18677469.135,0.000
2420600.000,75.000,51517611778.493,51517611778.493,0.772,18678240.740,0.000
2420700.000,75.000,51521859561.284,51521859561.284,0.772,18679012.344,0.000
2420800.000,75.000,51527899150.840,51527899150.840,0.772,18679783.949,0.000
2420900.000,75.000,51535657374.014,51535657374.014,0.772,18680555.554,0.000
2421000.000,75.000,51543760977.022,51543760977.022,0.772,18681327.159,0.000
2421100.000,75.000,51547675853.682,51547675853.682,0.772,18682098.764,0.000
2421200.000,75.000,51557291908.303,51557291908.303,0.772,18682870.369,0.000
2421300.000,75.000,51564442890.266,51564442890.266,0.772,18683641.974,0.000
2421400.000,75.000,51567469896.848,51567469896.848,0.772,18684413.579,0.000
2421500.000,75.000,51572229870.863,51572229870.863,0.772,18685185.184,0.000
2421600.000,75.000,51587837101.042,51587837101.042,0.772,18685956.789,0.000
2421700.000,75.000,51591232130.196,51591232130.196,0.772,18686728.394,0.000
2421800.000,75.000,51592562124.049,51592562124.049,0.772,18687499.999,0.000
2421900.000,75.000,51600181158.504,51600181158.504,0.772,18688271.604,0.000
2422000.000,75.000,51610260761.627,51610260761.627,0.772,18689043.209,0.000
2422100.000,75.000,51613744051.666,51613744051.666,0.772,18689814.814,0.000
2422200.000,75.000,51618973382.728,51618973382.728,0.772,18690586.419,0.000
2422300.000,75.000,51628707036.860,51628707036.860,0.772,18691358.023,0.000
2422400.000,75.000,51635681137.345,51635681137.345,0.772,18692129.628,0.000
2422500.000,75.000,51636925984.653,51636925984.653,0.772,18692901.233,0.000
2422600.000,75.000,51643045169.492,51643045169.492,0.772,18693672.838,0.000
2422700.000,75.000,51650702851.473,51650702851.473,0.772,18694444.443,0.000
2422800.000,75.000,51655049316.433,51655049316.433,0.772,18695216.048,0.000
2422900.000,75.000,51657438382.352,51657438382.352,0.772,18695987.653,0.000
2423000.000,75.000,51665612650.480,51665612650.480,0.772,18696759.258,0.000
2423100.000,75.000,51672272437.877,51672272437.877,0.772,18697530.863,0.000
2423200.000,75.000,51686052247.234,51686052247.234,0.772,18698302.468,0.000
2423300.000,75.000,51690636478.674,51690636478.674,0.772,18699074.073,0.000
2423400.000,75.000,51698364013.732,51698364013.732,0.772,18699845.678,0.000
2423500.000,75.000,51713374820.772,51713374820.772,0.772,18700617.283,0.000
2423600.000,75.000,51715245114.795,51715245114.795,0.772,18701388.888,0.000
2423700.000,75.000,51721260398.079,51721260398.079,0.772,18702160.493,0.000
2423800.000,75.000,51728756876.547,51728756876.547,0.772,18702932.098,0.000
2423900.000,75.000,51732727301.181,51732727301.181,0.772,18703703.702,0.000
2424000.000,75.000,51735011175.664,51735011175.664,0.772,18704475.307,0.000
2424100.000,75.000,51740305209.557,51740305209.557,0.772,18705246.912,0.000
2424200.000,75.000,51754481787.433,51754481787.433,0.772,18706018.517,0.000
2424300.000,75.000,51757678816.164,51757678816.164,0.772,18706790.122,0.000
2424400.000,75.000,51760599679.057,51760599679.057,0.772,18707561.727,0.000
2424500.000,75.000,51768519407.724,51768519407.724,0.772,18708333.332,0.000
2424600.000,75.000,51776288030.762,51776288030.762,0.772,18709104.937,0.000
2424700.000,75.000,51779920938.376,51779920938.376,0.772,18709876.542,0.000
2424800.000,75.000,51785199619.872,51785199619.872,0.772,18710648.147,0.000
2424900.000,75.000,51796664108.493,51796664108.493,0.772,18711419.752,0.000
2425000.000,75.000,51799711441.053,51799711441.053,0.772,18712191.357,0.000
2425100.000,75.000,51802676565.685,51802676565.685,0.772,18712962.962,0.000
2425200.000,75.000,51810487718.441,51810487718.441,0.772,18713734.567,0.000
2425300.000,75.000,51819641280.928,51819641280.928,0.772,18714506.172,0.000
2425400.000,75.000,51822228337.827,51822228337.827,0.772,18715277.776,0.000
2425500.000,75.000,51824911185.849,51824911185.849,0.772,18716049.381,0.000
2425600.000,75.000,51832464074.945,51832464074.945,0.772,18716820.986,0.000
2425700.000,75.000,51857968114.073,51857968114.073,0.772,18717592.591,0.000
2425800.000,75.000,51859540347.535,51859540347.535,0.772,18718364.196,0.000
2425900.000,75.000,51863734720.062,51863734720.062,0.772,18719135.801,0.000
2426000.000,75.000,51872992545.153,51872992545.153,0.772,18719907.406,0.000
2426100.000,75.000,51876793066.651,51876793066.651,0.772,18720679.011,0.000
2426200.000,75.000,51879564770.988,51879564770.988,0.772,18721450.616,0.000
2426300.000,75.000,51885559799.415,51885559799.415,0.772,18722222.221,0.000
2426400.000,75.000,51894521939.168,51894521939.168,0.772,18722993.826,0.000
2426500.000,75.000,51896069237.274,51896069237.274,0.772,18723765.431,0.000
2426600.000,75.000,51899851293.989,51899851293.989,0.772,18724537.036,0.000
2426700.000,75.000,51906267306.161,51906267306.161,0.772,18725308.641,0.000
2426800.000,75.000,51911391562.289,51911391562.289,0.772,18726080.246,0.000
2426900.000,75.000,51912669964.709,51912669964.709,0.772,18726851.851,0.000
2427000.000,75.000,51922285637.257,51922285637.257,0.772,18727623.455,0.000
2427100.000,75.000,51929158535.665,51929158535.665,0.772,18728395.060,0.000
2427200.000,75.000,51933452679.782,51933452679.782,0.772,18729166.665,0.000
2427300.000,75.000,51937353750.565,51937353750.565,0.772,18729938.270,0.000
2427400.000,75.000,51946059009.132,51946059009.132,0.772,18730709.875,0.000
2427500.000,75.000,51953426637.651,51953426637.651,0.772,18731481.480,0.000
2427600.000,75.000,51956738716.019,51956738716.019,0.772,18732253.085,0.000
2427700.000,75.000,51959867765.117,51959867765.117,0.772,18733024.690,0.000
2427800.000,75.000,51972088462.563,51972088462.563,0.772,18733796.295,0.000
2427900.000,75.000,51976958264.917,51976958264.917,0.772,18734567.900,0.000
2428000.000,75.000,51979474648.693,51979474648.693,0.772,18735339.505,0.000
2428100.000,75.000,51986830922.992,51986830922.992,0.772,18736111.110,0.000
2428200.000,75.000,51994970020.444,51994970020.444,0.772,18736882.715,0.000
2428300.000,75.000,51997471855.428,51997471855.428,0.772,18737654.320,0.000
2428400.000,75.000,52000967650.819,52000967650.819,0.772,18738425.925,0.000
2428500.000,75.000,52008731680.675,52008731680.675,0.772,18739197.530,0.000
2428600.000,75.000,52015307207.078,52015307207.078,0.772,18739969.134,0.000
2428700.000,75.000,52017369521.325,52017369521.325,0.772,18740740.739,0.000
2428800.000,75.000,52022988102.250,52022988102.250,0.772,18741512.344,0.000
2428900.000,75.000,52030999594.889,52030999594.889,0.772,18742283.949,0.000
2429000.000,75.000,52037444066.982,52037444066.982,0.772,18743055.554,0.000
2429100.000,75.000,52043056539.253,52043056539.253,0.772,18743827.159,0.000
2429200.000,75.000,52051078115.096,52051078115.096,0.772,18744598.764,0.000
2429300.000,75.000,52060021196.442,52060021196.442,0.772,18745370.369,0.000
2429400.000,75.000,52064329240.349,52064329240.349,0.772,18746141.974,0.000
2429500.000,75.000,52068343489.725,52068343489.725,0.772,18746913.579,0.000
2429600.000,75.000,52078823550.515,52078823550.515,0.772,18747685.184,0.000
2429700.000,75.000,52085136168.105,52085136168.105,0.772,18748456.789,0.000
2429800.000,75.000,52089662953.723,52089662953.723,0.772,18749228.394,0.000
2429900.000,75.000,52094232712.202,52094232712.202,0.772,18749999.999,0.000
2430000.000,75.000,52101856501.358,52101856501.358,0.772,18750771.604,0.000
2430100.000,75.000,52116940860.686,52116940860.686,0.772,18751543.209,0.000
2430200.000,75.000,52118850290.367,52118850290.367,0.772,18752314.813,0.000
2430300.000,75.000,52125660450.965,52125660450.965,0.772,18753086.418,0.000
2430400.000,75.000,52132615144.249,52132615144.249,0.772,18753858.023,0.000
2430500.000,75.000,52136999307.165,52136999307.165,0.772,18754629.628,0.000
2430600.000,75.000,52139909045.461,52139909045.461,0.772,18755401.233,0.000
2430700.000,75.000,52147781864.869,52147781864.869,0.772,18756172.838,0.000
2430800.000,75.000,52156908143.135,52156908143.135,0.772,18756944.443,0.000
2430900.000,75.000,52160138148.421,52160138148.421,0.772,18757716.048,0.000
2431000.000,75.000,52164930851.685,52164930851.685,0.772,18758487.653,0.000
2431100.000,75.000,52176965315.760,52176965315.760,0.772,18759259.258,0.000
2431200.000,75.000,52180579019.245,52180579019.245,0.772,18760030.863,0.000
2431300.000,75.000,52185352361.625,52185352361.625,0.772,18760802.468,0.000
2431400.000,75.000,52201275628.508,52201275628.508,0.772,18761574.073,0.000
2431500.000,75.000,52210867798.331,52210867798.331,0.772,18762345.678,0.000
2431600.000,75.000,52214426960.714,52214426960.714,0.772,18763117.283,0.000
2431700.000,75.000,52217162731.074,52217162731.074,0.772,18763888.887,0.000
2431800.000,75.000,52227612448.991,52227612448.991,0.772,18764660.492,0.000
2431900.000,75.000,52237870569.951,52237870569.951,0.772,18765432.097,0.000
2432000.000,75.000,52239623743.088,52239623743.088,0.772,18766203.702,0.000
2432100.000,75.000,52248863726.574,52248863726.574,0.772,18766975.307,0.000
2432200.000,75.000,52258626443.922,52258626443.922,0.772,18767746.912,0.000
2432300.000,75.000,52263068041.286,52263068041.286,0.772,18768518.517,0.000
2432400.000,75.000,52264825181.370,52264825181.370,0.772,18769290.122,0.000
2432500.000,75.000,52269715099.730,52269715099.730,0.772,18770061.727,0.000
2432600.000,75.000,52284605999.098,52284605999.098,0.772,18770833.332,0.000
2432700.000,75.000,52287795016.884,52287795016.884,0.772,18771604.937,0.000
2432800.000,75.000,52290980931.472,52290980931.472,0.772,18772376.542,0.000
2432900.000,75.000,52302365519.194,52302365519.194,0.772,18773148.147,0.000
2433000.000,75.000,52308163535.142,52308163535.142,0.772,18773919.752,0.000
2433100.000,75.000,52310143441.376,52310143441.376,0.772,18774691.357,0.000
2433200.000,75.000,52318745779.457,52318745779.457,0.772,18775462.962,0.000
2433300.000,75.000,52327695711.934,52327695711.934,0.772,18776234.566,0.000
2433400.000,75.000,52330221375.328,52330221375.328,0.772,18777006.171,0.000
2433500.000,75.000,52331764075.162,52331764075.162,0.772,18777777.776,0.000
2433600.000,75.000,52344114547.027,52344114547.027,0.772,18778549.381,0.000
2433700.000,75.000,52350425875.187,52350425875.187,0.772,18779320.986,0.000
2433800.000,75.000,52354902352.374,52354902352.374,0.772,18780092.591,0.000
2433900.000,75.000,52362865851.459,52362865851.459,0.772,18780864.196,0.000
2434000.000,75.000,52369794286.231,52369794286.231,0.772,18781635.801,0.000
2434100.000,75.000,52375499057.310,52375499057.310,0.772,18782407.406,0.000
2434200.000,75.000,52378075638.430,52378075638.430,0.772,18783179.011,0.000
2434300.000,75.000,52384544505.942,52384544505.942,0.772,18783950.616,0.000
2434400.000,75.000,52392799019.921,52392799019.921,0.772,18784722.221,0.000
2434500.000,75.000,52396741639.022,52396741639.022,0.772,18785493.826,0.000
2434600.000,75.000,52398982764.752,52398982764.752,0.772,18786265.431,0.000
2434700.000,75.000,52406921433.979,52406921433.979,0.772,18787037.036,0.000
2434800.000,75.000,52413030100.448,52413030100.448,0.772,18787808.641,0.000
2434900.000,75.000,52414455480.534,52414455480.534,0.772,18788580.245,0.000
2435000.000,75.000,52418832124.448,52418832124.448,0.772,18789351.850,0.000
2435100.000,75.000,52428055376.558,52428055376.558,0.772,18790123.455,0.000
2435200.000,75.000,52441067902.108,52441067902.108,0.772,18790895.060,0.000
2435300.000,75.000,52443039209.815,52443039209.815,0.772,18791666.665,0.000
2435400.000,75.000,52450048290.780,52450048290.780,0.772,18792438.270,0.000
2435500.000,75.000,52466935837.693,52466935837.693,0.772,18793209.875,0.000
2435600.000,75.000,52471103778.138,52471103778.138,0.772,18793981.480,0.000
2435700.000,75.000,52476433313.517,52476433313.517,0.772,18794753.085,0.000
2435800.000,75.000,52483640390.458,52483640390.458,0.772,18795524.690,0.000
2435900.000,75.000,52492941746.920,52492941746.920,0.772,18796296.295,0.000
2436000.000,75.000,52495433048.293,52495433048.293,0.772,18797067.900,0.000
2436100.000,75.000,52501288788.658,52501288788.658,0.772,18797839.505,0.000
2436200.000,75.000,52512611438.708,52512611438.708,0.772,18798611.110,0.000
2436300.000,75.000,52521345188.546,52521345188.546,0.772,18799382.715,0.000
2436400.000,75.000,52524944710.195,52524944710.195,0.772,18800154.320,0.000
2436500.000,75.000,52535630222.164,52535630222.164,0.772,18800925.924,0.000
2436600.000,75.000,52542671666.198,52542671666.198,0.772,18801697.529,0.000
2436700.000,75.000,52551936789.248,52551936789.248,0.772,18802469.134,0.000
2436800.000,75.000,52554463925.195,52554463925.195,0.772,18803240.739,0.000
2436900.000,75.000,52562567858.635,52562567858.635,0.772,18804012.344,0.000
2437000.000,75.000,52571036914.811,52571036914.811,0.772,18804783.949,0.000
2437100.000,75.000,52572914173.042,52572914173.042,0.772,18805555.554,0.000
2437200.000,75.000,52576153878.966,52576153878.966,0.772,18806327.159,0.000
2437300.000,75.000,52587483647.198,52587483647.198,0.772,18807098.764,0.000
2437400.000,75.000,52594244706.206,52594244706.206,0.772,18807870.369,0.000
2437500.000,75.000,52596886605.551,52596886605.551,0.772,18808641.974,0.000
2437600.000,75.000,52601501884.601,52601501884.601,0.772,18809413.579,0.000
2437700.000,75.000,52614503317.760,52614503317.760,0.772,18810185.184,0.000
2437800.000,75.000,52618624554.183,52618624554.183,0.772,18810956.789,0.000
2437900.000,75.000,52621571037.882,52621571037.882,0.772,18811728.394,0.000
2438000.000,75.000,52643009530.806,52643009530.806,0.772,18812499.998,0.000
2438100.000,75.000,52649265998.191,52649265998.191,0.772,18813271.603,0.000
2438200.000,75.000,52652035151.030,52652035151.030,0.772,18814043.208,0.000
2438300.000,75.000,52657691871.300,52657691871.300,0.772,18814814.813,0.000
2438400.000,75.000,52666318433.997,52666318433.997,0.772,18815586.418,0.000
2438500.000,75.000,52671283467.613,52671283467.613,0.772,18816358.023,0.000
2438600.000,75.000,52673478847.852,52673478847.852,0.772,18817129.628,0.000
2438700.000,75.000,52680843642.091,52680843642.091,0.772,18817901.233,0.000
2438800.000,75.000,52691417635.719,52691417635.719,0.772,18818672.838,0.000
2438900.000,75.000,52694963863.094,52694963863.094,0.772,18819444.443,0.000
2439000.000,75.000,52697974189.735,52697974189.735,0.772,18820216.048,0.000
2439100.000,75.000,52706885655.570,52706885655.570,0.772,18820987.653,0.000
2439200.000,75.000,52720162261.239,52720162261.239,0.772,18821759.258,0.000
2439300.000,75.000,52728900744.682,52728900744.682,0.772,18822530.863,0.000
2439400.000,75.000,52733922947.706,52733922947.706,0.772,18823302.468,0.000
2439500.000,75.000,52744222797.380,52744222797.380,0.772,18824074.073,0.000
2439600.000,75.000,52748407882.792,52748407882.792,0.772,18824845.677,0.000
2439700.000,75.000,52750700680.043,52750700680.043,0.772,18825617.282,0.000
2439800.000,75.000,52760507754.779,52760507754.779,0.772,18826388.887,0.000
2439900.000,75.000,52768651015.559,52768651015.559,0.772,18827160.492,0.000
2440000.000,75.000,52772049798.832,52772049798.832,0.772,18827932.097,0.000
2440100.000,75.000,52775736637.336,52775736637.336,0.772,18828703.702,0.000
2440200.000,75.000,52787517662.369,52787517662.369,0.772,18829475.307,0.000
2440300.000,75.000,52794974600.379,52794974600.379,0.772,18830246.912,0.000
2440400.000,75.000,52797152241.948,52797152241.948,0.772,18831018.517,0.000
2440500.000,75.000,52811397934.880,52811397934.880,0.772,18831790.122,0.000
2440600.000,75.000,52824053625.186,52824053625.186,0.772,18832561.727,0.000
2440700.000,75.000,52827983033.021,52827983033.021,0.772,18833333.332,0.000
2440800.000,75.000,52832129161.558,52832129161.558,0.772,18834104.937,0.000
2440900.000,75.000,52839804949.050,52839804949.050,0.772,18834876.542,0.000
2441000.000,75.000,52846894208.306,52846894208.306,0.772,18835648.147,0.000
2441100.000,75.000,52852034864.193,52852034864.193,0.772,18836419.752,0.000
2441200.000,75.000,52855391337.260,52855391337.260,0.772,18837191.356,0.000
2441300.000,75.000,52862483060.489,52862483060.489,0.772,18837962.961,0.000
2441400.000,75.000,52867844753.305,52867844753.305,0.772,18838734.566,0.000
2441500.000,75.000,52871196020.252,52871196020.252,0.772,18839506.171,0.000
2441600.000,75.000,52878704884.754,52878704884.754,0.772,18840277.776,0.000
2441700.000,75.000,52885589220.258,52885589220.258,0.772,18841049.381,0.000
2441800.000,75.000,52889772134.247,52889772134.247,0.772,18841820.986,0.000
2441900.000,75.000,52892453432.984,52892453432.984,0.772,18842592.591,0.000
2442000.000,75.000,52896603115.402,52896603115.402,0.772,18843364.196,0.000
2442100.000,75.000,52924270775.192,52924270775.192,0.772,18844135.801,0.000
2442200.000,75.000,52926592382.457,52926592382.457,0.772,18844907.406,0.000
2442300.000,75.000,52929610104.477,52929610104.477,0.772,18845679.011,0.000
2442400.000,75.000,52947720474.548,52947720474.548,0.772,18846450.616,0.000
2442500.000,75.000,52957583762.081,52957583762.081,0.772,18847222.221,0.000
2442600.000,75.000,52959640485.847,52959640485.847,0.772,18847993.826,0.000
2442700.000,75.000,52967750315.906,52967750315.906,0.772,18848765.431,0.000
2442800.000,75.000,52975757653.559,52975757653.559,0.772,18849537.035,0.000
2442900.000,75.000,52979469853.319,52979469853.319,0.772,18850308.640,0.000
2443000.000,75.000,52983563447.857,52983563447.857,0.772,18851080.245,0.000
2443100.000,75.000,52992063593.551,52992063593.551,0.772,18851851.850,0.000
2443200.000,75.000,52998761617.673,52998761617.673,0.772,18852623.455,0.000
2443300.000,75.000,53009238713.550,53009238713.550,0.772,18853395.060,0.000
2443400.000,75.000,53013058493.042,53013058493.042,0.772,18854166.665,0.000
2443500.000,75.000,53021789994.637,53021789994.637,0.772,18854938.270,0.000
2443600.000,75.000,53027964347.092,53027964347.092,0.772,18855709.875,0.000
2443700.000,75.000,53029689807.814,53029689807.814,0.772,18856481.480,0.000
2443800.000,75.000,53035032705.758,53035032705.758,0.772,18857253.085,0.000
2443900.000,75.000,53042517714.238,53042517714.238,0.772,18858024.690,0.000
2444000.000,75.000,53045732221.223,53045732221.223,0.772,18858796.295,0.000
2444100.000,75.000,53048288280.465,53048288280.465,0.772,18859567.900,0.000
2444200.000,75.000,53055426750.036,53055426750.036,0.772,18860339.505,0.000
2444300.000,75.000,53068702827.064,53068702827.064,0.772,18861111.110,0.000
2444400.000,75.000,53071065390.618,53071065390.618,0.772,18861882.714,0.000
2444500.000,75.000,53073921222.768,53073921222.768,0.772,18862654.319,0.000
2444600.000,75.000,53084714546.546,53084714546.546,0.772,18863425.924,0.000
2444700.000,75.000,53088987451.754,53088987451.754,0.772,18864197.529,0.000
2444800.000,75.000,53091119588.086,53091119588.086,0.772,18864969.134,0.000
2444900.000,75.000,53098863554.333,53098863554.333,0.772,18865740.739,0.000
2445000.000,75.000,53108222660.902,53108222660.902,0.772,18866512.344,0.000
2445100.000,75.000,53111213695.270,53111213695.270,0.772,18867283.949,0.000
