# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
1908100.000,75.000,37606324.149,37606324.149,60045492.521,14723765.435,0.000
1908200.000,75.000,37607452.197,37607452.197,60046264.126,14724537.040,0.000
1908300.000,75.000,37608073.689,37608073.689,60047035.731,14725308.645,0.000
1908400.000,75.000,37610141.043,37610141.043,60047807.336,14726080.249,0.000
1908500.000,75.000,37613994.386,37613994.386,60048578.941,14726851.854,0.000
1908600.000,75.000,37614678.968,37614678.968,60049350.546,14727623.459,0.000
1908700.000,75.000,37615530.780,37615530.780,60050122.151,14728395.064,0.000
1908800.000,75.000,37618522.190,37618522.190,60050893.755,14729166.669,0.000
1908900.000,75.000,37620755.164,37620755.164,60051665.360,14729938.274,0.000
1909000.000,75.000,37621258.670,37621258.670,60052436.965,14730709.879,0.000
1909100.000,75.000,37623848.860,37623848.860,60053208.570,14731481.484,0.000
1909200.000,75.000,37627177.045,37627177.045,60053980.175,14732253.089,0.000
1909300.000,75.000,37628151.119,37628151.119,60054751.780,14733024.694,0.000
1909400.000,75.000,37628894.331,37628894.331,60055523.385,14733796.299,0.000
1909500.000,75.000,37631856.601,37631856.601,60056294.990,14734567.904,0.000
1909600.000,75.000,37634040.309,37634040.309,60057066.595,14735339.509,0.000
1909700.000,75.000,37634618.611,37634618.611,60057838.200,14736111.114,0.000
1909800.000,75.000,37636284.089,37636284.089,60058609.805,14736882.719,0.000
1909900.000,75.000,37638919.374,37638919.374,60059381.410,14737654.324,0.000
1910000.000,75.000,37640200.180,37640200.180,60060153.015,14738425.928,0.000
1910100.000,75.000,37641200.263,37641200.263,60060924.620,14739197.533,0.000
1910200.000,75.000,37643306.633,37643306.633,60061696.225,14739969.138,0.000
1910300.000,75.000,37644997.195,37644997.195,60062467.830,14740740.743,0.000
1910400.000,75.000,37646120.315,37646120.315,60063239.435,14741512.348,0.000
1910500.000,75.000,37647038.432,37647038.432,60064011.039,14742283.953,0.000
1910600.000,75.000,37649400.756,37649400.756,60064782.644,14743055.558,0.000
1910700.000,75.000,37651424.238,37651424.238,60065554.249,14743827.163,0.000
1910800.000,75.000,37652205.702,37652205.702,60066325.854,14744598.768,0.000
1910900.000,75.000,37654035.276,37654035.276,60067097.459,14745370.373,0.000
1911000.000,75.000,37656367.150,37656367.150,60067869.064,14746141.978,0.000
1911100.000,75.000,37659816.904,37659816.904,60068640.669,14746913.583,0.000
1911200.000,75.000,37660644.853,37660644.853,60069412.274,14747685.188,0.000
1911300.000,75.000,37662585.962,37662585.962,60070183.879,14748456.793,0.000
1911400.000,75.000,37667409.993,37667409.993,60070955.484,14749228.398,0.000
1911500.000,75.000,37668422.019,37668422.019,60071727.089,14750000.003,0.000
1911600.000,75.000,37670063.507,37670063.507,60072498.694,14750771.608,0.000
1911700.000,75.000,37671435.750,37671435.750,60073270.299,14751543.212,0.000
1911800.000,75.000,37674445.715,37674445.715,60074041.904,14752314.817,0.000
1911900.000,75.000,37674933.598,37674933.598,60074813.509,14753086.422,0.000
1912000.000,75.000,37676051.052,37676051.052,60075585.114,14753858.027,0.000
1912100.000,75.000,37679007.957,37679007.957,60076356.719,14754629.632,0.000
1912200.000,75.000,37680004.268,37680004.268,60077128.323,14755401.237,0.000
1912300.000,75.000,37680728.088,37680728.088,60077899.928,14756172.842,0.000
1912400.000,75.000,37684323.151,37684323.151,60078671.533,14756944.447,0.000
1912500.000,75.000,37686664.584,37686664.584,60079443.138,14757716.052,0.000
1912600.000,75.000,37689377.815,37689377.815,60080214.743,14758487.657,0.000
1912700.000,75.000,37690214.784,37690214.784,60080986.348,14759259.262,0.000
1912800.000,75.000,37692580.918,37692580.918,60081757.953,14760030.867,0.000
1912900.000,75.000,37694449.367,37694449.367,60082529.558,14760802.472,0.000
1913000.000,75.000,37695430.045,37695430.045,60083301.163,14761574.077,0.000
1913100.000,75.000,37696870.844,37696870.844,60084072.768,14762345.682,0.000
1913200.000,75.000,37699634.737,37699634.737,60084844.373,14763117.287,0.000
1913300.000,75.000,37701303.355,37701303.355,60085615.978,14763888.891,0.000
1913400.000,75.000,37702452.746,37702452.746,60086387.583,14764660.496,0.000
1913500.000,75.000,37704641.252,37704641.252,60087159.188,14765432.101,0.000
1913600.000,75.000,37707676.422,37707676.422,60087930.793,14766203.706,0.000
1913700.000,75.000,37708667.447,37708667.447,60088702.398,14766975.311,0.000
1913800.000,75.000,37709526.694,37709526.694,60089474.002,14767746.916,0.000
1913900.000,75.000,37717068.154,37717068.154,60090245.607,14768518.521,0.000
1914000.000,75.000,37718411.475,37718411.475,60091017.212,14769290.126,0.000
1914100.000,75.000,37719189.238,37719189.238,60091788.817,14770061.731,0.000
1914200.000,75.000,37721026.298,37721026.298,60092560.422,14770833.336,0.000
1914300.000,75.000,37723889.861,37723889.861,60093332.027,14771604.941,0.000
1914400.000,75.000,37724677.860,37724677.860,60094103.632,14772376.546,0.000
1914500.000,75.000,37725217.208,37725217.208,60094875.237,14773148.151,0.000
1914600.000,75.000,37727151.162,37727151.162,60095646.842,14773919.756,0.000
1914700.000,75.000,37729364.538,37729364.538,60096418.447,14774691.361,0.000
1914800.000,75.000,37730231.319,37730231.319,60097190.052,14775462.966,0.000
1914900.000,75.000,37731083.382,37731083.382,60097961.657,14776234.570,0.000
1915000.000,75.000,37734291.154,37734291.154,60098733.262,14777006.175,0.000
1915100.000,75.000,37736609.337,37736609.337,60099504.867,14777777.780,0.000
1915200.000,75.000,37739441.340,37739441.340,60100276.472,14778549.385,0.000
1915300.000,75.000,37741484.901,37741484.901,60101048.077,14779320.990,0.000
1915400.000,75.000,37743309.223,37743309.223,60101819.682,14780092.595,0.000
1915500.000,75.000,37747590.009,37747590.009,60102591.286,14780864.200,0.000
1915600.000,75.000,37748225.610,37748225.610,60103362.891,14781635.805,0.000
1915700.000,75.000,37751005.786,37751005.786,60104134.496,14782407.410,0.000
1915800.000,75.000,37752902.362,37752902.362,60104906.101,14783179.015,0.000
1915900.000,75.000,37753587.206,37753587.206,60105677.706,14783950.620,0.000
1916000.000,75.000,37754752.180,37754752.180,60106449.311,14784722.225,0.000
1916100.000,75.000,37757156.117,37757156.117,60107220.916,14785493.830,0.000
1916200.000,75.000,37759959.872,37759959.872,60107992.521,14786265.435,0.000
1916300.000,75.000,37760563.188,37760563.188,60108764.126,14787037.040,0.000
1916400.000,75.000,37762006.848,37762006.848,60109535.731,14787808.645,0.000
1916500.000,75.000,37765694.845,37765694.845,60110307.336,14788580.249,0.000
1916600.000,75.000,37766979.953,37766979.953,60111078.941,14789351.854,0.000
1916700.000,75.000,37767985.222,37767985.222,60111850.546,14790123.459,0.000
1916800.000,75.000,37770542.135,37770542.135,60112622.151,14790895.064,0.000
1916900.000,75.000,37772309.643,37772309.643,60113393.756,14791666.669,0.000
1917000.000,75.000,37773547.713,37773547.713,60114165.361,14792438.274,0.000
1917100.000,75.000,37775059.676,37775059.676,60114936.966,14793209.879,0.000
1917200.000,75.000,37777511.317,37777511.317,60115708.570,14793981.484,0.000
1917300.000,75.000,37779326.223,37779326.223,60116480.175,14794753.089,0.000
1917400.000,75.000,37781172.456,37781172.456,60117251.780,14795524.694,0.000
1917500.000,75.000,37784010.320,37784010.320,60118023.385,14796296.299,0.000
1917600.000,75.000,37785865.683,37785865.683,60118794.990,14797067.904,0.000
1917700.000,75.000,37787183.661,37787183.661,60119566.595,14797839.509,0.000
1917800.000,75.000,37788412.611,37788412.611,60120338.200,14798611.114,0.000
1917900.000,75.000,37790544.587,37790544.587,60121109.805,14799382.719,0.000
1918000.000,75.000,37798067.465,37798067.465,60121881.410,14800154.324,0.000
1918100.000,75.000,37798651.912,37798651.912,60122653.015,14800925.929,0.000
1918200.000,75.000,37799446.836,37799446.836,60123424.620,14801697.533,0.000
1918300.000,75.000,37804788.420,37804788.420,60124196.225,14802469.138,0.000
1918400.000,75.000,37806368.189,37806368.189,60124967.830,14803240.743,0.000
1918500.000,75.000,37807014.451,37807014.451,60125739.435,14804012.348,0.000
1918600.000,75.000,37808147.650,37808147.650,60126511.040,14804783.953,0.000
1918700.000,75.000,37810666.245,37810666.245,60127282.645,14805555.558,0.000
1918800.000,75.000,37811476.433,37811476.433,60128054.250,14806327.163,0.000
1918900.000,75.000,37812132.770,37812132.770,60128825.854,14807098.768,0.000
1919000.000,75.000,37816398.942,37816398.942,60129597.459,14807870.373,0.000
1919100.000,75.000,37818628.336,37818628.336,60130369.064,14808641.978,0.000
1919200.000,75.000,37819321.705,37819321.705,60131140.669,14809413.583,0.000
1919300.000,75.000,37820234.347,37820234.347,60131912.274,14810185.188,0.000
1919400.000,75.000,37822437.089,37822437.089,60132683.879,14810956.793,0.000
1919500.000,75.000,37825618.488,37825618.488,60133455.484,14811728.398,0.000
1919600.000,75.000,37826626.114,37826626.114,60134227.089,14812500.003,0.000
1919700.000,75.000,37828442.626,37828442.626,60134998.694,14813271.608,0.000
1919800.000,75.000,37830779.491,37830779.491,60135770.299,14814043.212,0.000
1919900.000,75.000,37831974.850,37831974.850,60136541.904,14814814.817,0.000
1920000.000,75.000,37833085.964,37833085.964,60137313.509,14815586.422,0.000
1920100.000,75.000,37835965.041,37835965.041,60138085.114,14816358.027,0.000
1920200.000,75.000,37837695.240,37837695.240,60138856.719,14817129.632,0.000
1920300.000,75.000,37838465.133,37838465.133,60139628.324,14817901.237,0.000
1920400.000,75.000,37839779.186,37839779.186,60140399.929,14818672.842,0.000
1920500.000,75.000,37846032.010,37846032.010,60141171.533,14819444.447,0.000
1920600.000,75.000,37847004.647,37847004.647,60141943.138,14820216.052,0.000
1920700.000,75.000,37847489.589,37847489.589,60142714.743,14820987.657,0.000
1920800.000,75.000,37849719.354,37849719.354,60143486.348,14821759.262,0.000
1920900.000,75.000,37852628.296,37852628.296,60144257.953,14822530.867,0.000
1921000.000,75.000,37853628.277,37853628.277,60145029.558,14823302.472,0.000
1921100.000,75.000,37855175.096,37855175.096,60145801.163,14824074.077,0.000
1921200.000,75.000,37857719.036,37857719.036,60146572.768,14824845.682,0.000
1921300.000,75.000,37859352.593,37859352.593,60147344.373,14825617.287,0.000
1921400.000,75.000,37859718.931,37859718.931,60148115.978,14826388.891,0.000
1921500.000,75.000,37861316.665,37861316.665,60148887.583,14827160.496,0.000
1921600.000,75.000,37864135.927,37864135.927,60149659.188,14827932.101,0.000
1921700.000,75.000,37865161.817,37865161.817,60150430.793,14828703.706,0.000
1921800.000,75.000,37865674.603,37865674.603,60151202.398,14829475.311,0.000
1921900.000,75.000,37868070.203,37868070.203,60151974.003,14830246.916,0.000
1922000.000,75.000,37869819.923,37869819.923,60152745.608,14831018.521,0.000
1922100.000,75.000,37873735.200,37873735.200,60153517.213,14831790.126,0.000
1922200.000,75.000,37875040.760,37875040.760,60154288.817,14832561.731,0.000
1922300.000,75.000,37877149.329,37877149.329,60155060.422,14833333.336,0.000
1922400.000,75.000,37882046.675,37882046.675,60155832.027,14834104.941,0.000
1922500.000,75.000,37882581.906,37882581.906,60156603.632,14834876.546,0.000
1922600.000,75.000,37884386.101,37884386.101,60157375.237,14835648.151,0.000
1922700.000,75.000,37886472.052,37886472.052,60158146.842,14836419.756,0.000
1922800.000,75.000,37887480.631,37887480.631,60158918.447,14837191.361,0.000
1922900.000,75.000,37888290.839,37888290.839,60159690.052,14837962.966,0.000
1923000.000,75.000,37889785.756,37889785.756,60160461.657,14838734.570,0.000
1923100.000,75.000,37893787.623,37893787.623,60161233.262,14839506.175,0.000
1923200.000,75.000,37894794.801,37894794.801,60162004.867,14840277.780,0.000
1923300.000,75.000,37895696.241,37895696.241,60162776.472,14841049.385,0.000
1923400.000,75.000,37897455.260,37897455.260,60163548.077,14841820.990,0.000
1923500.000,75.000,37899568.105,37899568.105,60164319.682,14842592.595,0.000
1923600.000,75.000,37899958.644,37899958.644,60165091.287,14843364.200,0.000
1923700.000,75.000,37901447.813,37901447.813,60165862.892,14844135.805,0.000
1923800.000,75.000,37903983.027,37903983.027,60166634.497,14844907.410,0.000
1923900.000,75.000,37905011.011,37905011.011,60167406.101,14845679.015,0.000
1924000.000,75.000,37905869.340,37905869.340,60168177.706,14846450.620,0.000
1924100.000,75.000,37908157.416,37908157.416,60168949.311,14847222.225,0.000
1924200.000,75.000,37910726.339,37910726.339,60169720.916,14847993.830,0.000
1924300.000,75.000,37911596.706,37911596.706,60170492.521,14848765.435,0.000
1924400.000,75.000,37912552.653,37912552.653,60171264.126,14849537.040,0.000
1924500.000,75.000,37914656.333,37914656.333,60172035.731,14850308.645,0.000
1924600.000,75.000,37918687.337,37918687.337,60172807.336,14851080.250,0.000
1924700.000,75.000,37919058.807,37919058.807,60173578.941,14851851.854,0.000
1924800.000,75.000,37920277.844,37920277.844,60174350.546,14852623.459,0.000
1924900.000,75.000,37922670.878,37922670.878,60175122.151,14853395.064,0.000
1925000.000,75.000,37923840.851,37923840.851,60175893.756,14854166.669,0.000
1925100.000,75.000,37924607.835,37924607.835,60176665.361,14854938.274,0.000
1925200.000,75.000,37926777.704,37926777.704,60177436.966,14855709.879,0.000
1925300.000,75.000,37929093.866,37929093.866,60178208.571,14856481.484,0.000
1925400.000,75.000,37929633.283,37929633.283,60178980.176,14857253.089,0.000
1925500.000,75.000,37930671.904,37930671.904,60179751.781,14858024.694,0.000
1925600.000,75.000,37932498.963,37932498.963,60180523.385,14858796.299,0.000
1925700.000,75.000,37934017.244,37934017.244,60181294.990,14859567.904,0.000
1925800.000,75.000,37934512.481,37934512.481,60182066.595,14860339.509,0.000
1925900.000,75.000,37937216.300,37937216.300,60182838.200,14861111.114,0.000
1926000.000,75.000,37939257.059,37939257.059,60183609.805,14861882.719,0.000
1926100.000,75.000,37940453.359,37940453.359,60184381.410,14862654.324,0.000
1926200.000,75.000,37941611.085,37941611.085,60185153.015,14863425.929,0.000
1926300.000,75.000,37943636.051,37943636.051,60185924.620,14864197.533,0.000
1926400.000,75.000,37945605.346,37945605.346,60186696.225,14864969.138,0.000
1926500.000,75.000,37946668.784,37946668.784,60187467.830,14865740.743,0.000
1926600.000,75.000,37947673.712,37947673.712,60188239.435,14866512.348,0.000
1926700.000,75.000,37951067.525,37951067.525,60189011.040,14867283.953,0.000
1926800.000,75.000,37952445.071,37952445.071,60189782.645,14868055.558,0.000
1926900.000,75.000,37953359.195,37953359.195,60190554.250,14868827.163,0.000
1927000.000,75.000,37955485.083,37955485.083,60191325.855,14869598.768,0.000
1927100.000,75.000,37959243.703,37959243.703,60192097.460,14870370.373,0.000
1927200.000,75.000,37959990.355,37959990.355,60192869.064,14871141.978,0.000
1927300.000,75.000,37961041.614,37961041.614,60193640.669,14871913.583,0.000
1927400.000,75.000,37962924.093,37962924.093,60194412.274,14872685.188,0.000
1927500.000,75.000,37964745.706,37964745.706,60195183.879,14873456.793,0.000
1927600.000,75.000,37965308.904,37965308.904,60195955.484,14874228.398,0.000
1927700.000,75.000,37966945.255,37966945.255,60196727.089,14875000.003,0.000
1927800.000,75.000,37969207.904,37969207.904,60197498.694,14875771.608,0.000
1927900.000,75.000,37970327.417,37970327.417,60198270.299,14876543.212,0.000
1928000.000,75.000,37971916.431,37971916.431,60199041.904,14877314.817,0.000
1928100.000,75.000,37974207.638,37974207.638,60199813.509,14878086.422,0.000
1928200.000,75.000,37976027.698,37976027.698,60200585.114,14878858.027,0.000
1928300.000,75.000,37977054.465,37977054.465,60201356.719,14879629.632,0.000
1928400.000,75.000,37978191.649,37978191.649,60202128.324,14880401.237,0.000
1928500.000,75.000,37981082.413,37981082.413,60202899.929,14881172.842,0.000
1928600.000,75.000,37982868.443,37982868.443,60203671.534,14881944.447,0.000
1928700.000,75.000,37983856.441,37983856.441,60204443.139,14882716.052,0.000
1928800.000,75.000,37985076.560,37985076.560,60205214.744,14883487.657,0.000
1928900.000,75.000,37987222.198,37987222.198,60205986.348,14884259.262,0.000
1929000.000,75.000,37991387.388,37991387.388,60206757.953,14885030.867,0.000
1929100.000,75.000,37992006.188,37992006.188,60207529.558,14885802.472,0.000
1929200.000,75.000,37994042.310,37994042.310,60208301.163,14886574.077,0.000
1929300.000,75.000,37995902.117,37995902.117,60209072.768,14887345.682,0.000
1929400.000,75.000,37996958.617,37996958.617,60209844.373,14888117.287,0.000
1929500.000,75.000,37997899.370,37997899.370,60210615.978,14888888.891,0.000
1929600.000,75.000,38000022.679,38000022.679,60211387.583,14889660.496,0.000
1929700.000,75.000,38002719.443,38002719.443,60212159.188,14890432.101,0.000
1929800.000,75.000,38003621.346,38003621.346,60212930.793,14891203.706,0.000
1929900.000,75.000,38005100.035,38005100.035,60213702.398,14891975.311,0.000
1930000.000,75.000,38007624.487,38007624.487,60214474.003,14892746.916,0.000
1930100.000,75.000,38008649.439,38008649.439,60215245.608,14893518.521,0.000
1930200.000,75.000,38009253.961,38009253.961,60216017.213,14894290.126,0.000
1930300.000,75.000,38014120.671,38014120.671,60216788.818,14895061.731,0.000
1930400.000,75.000,38016450.451,38016450.451,60217560.423,14895833.336,0.000
1930500.000,75.000,38017437.741,38017437.741,60218332.028,14896604.941,0.000
1930600.000,75.000,38018221.538,38018221.538,60219103.632,14897376.546,0.000
1930700.000,75.000,38021214.291,38021214.291,60219875.237,14898148.151,0.000
1930800.000,75.000,38024354.482,38024354.482,60220646.842,14898919.756,0.000
1930900.000,75.000,38025820.390,38025820.390,60221418.447,14899691.361,0.000
1931000.000,75.000,38028332.295,38028332.295,60222190.052,14900462.966,0.000
1931100.000,75.000,38031186.606,38031186.606,60222961.657,14901234.570,0.000
1931200.000,75.000,38032438.485,38032438.485,60223733.262,14902006.175,0.000
1931300.000,75.000,38032903.847,38032903.847,60224504.867,14902777.780,0.000
1931400.000,75.000,38034375.514,38034375.514,60225276.472,14903549.385,0.000
1931500.000,75.000,38038262.348,38038262.348,60226048.077,14904320.990,0.000
1931600.000,75.000,38039194.889,38039194.889,60226819.682,14905092.595,0.000
1931700.000,75.000,38040244.829,38040244.829,60227591.287,14905864.200,0.000
1931800.000,75.000,38043511.037,38043511.037,60228362.892,14906635.805,0.000
1931900.000,75.000,38045246.652,38045246.652,60229134.497,14907407.410,0.000
1932000.000,75.000,38045743.727,38045743.727,60229906.102,14908179.015,0.000
1932100.000,75.000,38047844.242,38047844.242,60230677.707,14908950.620,0.000
1932200.000,75.000,38050279.885,38050279.885,60231449.312,14909722.225,0.000
1932300.000,75.000,38051007.298,38051007.298,60232220.916,14910493.830,0.000
1932400.000,75.000,38051491.935,38051491.935,60232992.521,14911265.435,0.000
1932500.000,75.000,38054778.528,38054778.528,60233764.126,14912037.040,0.000
1932600.000,75.000,38056497.387,38056497.387,60234535.731,14912808.645,0.000
1932700.000,75.000,38057708.877,38057708.877,60235307.336,14913580.250,0.000
1932800.000,75.000,38059535.225,38059535.225,60236078.941,14914351.854,0.000
1932900.000,75.000,38061415.619,38061415.619,60236850.546,14915123.459,0.000
1933000.000,75.000,38063001.918,38063001.918,60237622.151,14915895.064,0.000
1933100.000,75.000,38063827.593,38063827.593,60238393.756,14916666.669,0.000
1933200.000,75.000,38065470.813,38065470.813,60239165.361,14917438.274,0.000
1933300.000,75.000,38067809.902,38067809.902,60239936.966,14918209.879,0.000
1933400.000,75.000,38068944.442,38068944.442,60240708.571,14918981.484,0.000
1933500.000,75.000,38069471.489,38069471.489,60241480.176,14919753.089,0.000
1933600.000,75.000,38071613.513,38071613.513,60242251.781,14920524.694,0.000
1933700.000,75.000,38075380.128,38075380.128,60243023.386,14921296.299,0.000
1933800.000,75.000,38075872.579,38075872.579,60243794.991,14922067.904,0.000
1933900.000,75.000,38077110.119,38077110.119,60244566.595,14922839.509,0.000
1934000.000,75.000,38079776.179,38079776.179,60245338.200,14923611.114,0.000
1934100.000,75.000,38083416.609,38083416.609,60246109.805,14924382.719,0.000
1934200.000,75.000,38084182.565,38084182.565,60246881.410,14925154.324,0.000
1934300.000,75.000,38086062.106,38086062.106,60247653.015,14925925.929,0.000
1934400.000,75.000,38090844.887,38090844.887,60248424.620,14926697.533,0.000
1934500.000,75.000,38091943.899,38091943.899,60249196.225,14927469.138,0.000
1934600.000,75.000,38093423.051,38093423.051,60249967.830,14928240.743,0.000
1934700.000,75.000,38095260.181,38095260.181,60250739.435,14929012.348,0.000
1934800.000,75.000,38097844.573,38097844.573,60251511.040,14929783.953,0.000
1934900.000,75.000,38098341.454,38098341.454,60252282.645,14930555.558,0.000
1935000.000,75.000,38100027.161,38100027.161,60253054.250,14931327.163,0.000
1935100.000,75.000,38103259.343,38103259.343,60253825.855,14932098.768,0.000
1935200.000,75.000,38105636.465,38105636.465,60254597.460,14932870.373,0.000
1935300.000,75.000,38106695.322,38106695.322,60255369.065,14933641.978,0.000
1935400.000,75.000,38110354.135,38110354.135,60256140.670,14934413.583,0.000
1935500.000,75.000,38112383.722,38112383.722,60256912.275,14935185.188,0.000
1935600.000,75.000,38113400.887,38113400.887,60257683.879,14935956.793,0.000
1935700.000,75.000,38114113.152,38114113.152,60258455.484,14936728.398,0.000
1935800.000,75.000,38116348.292,38116348.292,60259227.089,14937500.003,0.000
1935900.000,75.000,38118605.163,38118605.163,60259998.694,14938271.608,0.000
1936000.000,75.000,38119036.858,38119036.858,60260770.299,14939043.212,0.000
1936100.000,75.000,38119839.142,38119839.142,60261541.904,14939814.817,0.000
1936200.000,75.000,38122764.729,38122764.729,60262313.509,14940586.422,0.000
1936300.000,75.000,38124677.894,38124677.894,60263085.114,14941358.027,0.000
1936400.000,75.000,38125461.682,38125461.682,60263856.719,14942129.632,0.000
1936500.000,75.000,38126822.984,38126822.984,60264628.324,14942901.237,0.000
1936600.000,75.000,38132131.680,38132131.680,60265399.929,14943672.842,0.000
1936700.000,75.000,38133258.774,38133258.774,60266171.534,14944444.447,0.000
1936800.000,75.000,38133919.181,38133919.181,60266943.139,14945216.052,0.000
1936900.000,75.000,38139928.124,38139928.124,60267714.744,14945987.657,0.000
1937000.000,75.000,38141674.769,38141674.769,60268486.349,14946759.262,0.000
1937100.000,75.000,38142441.289,38142441.289,60269257.954,14947530.867,0.000
1937200.000,75.000,38143909.295,38143909.295,60270029.559,14948302.472,0.000
1937300.000,75.000,38146878.667,38146878.667,60270801.163,14949074.077,0.000
1937400.000,75.000,38148341.152,38148341.152,60271572.768,14949845.682,0.000
1937500.000,75.000,38148943.545,38148943.545,60272344.373,14950617.287,0.000
1937600.000,75.000,38150852.943,38150852.943,60273115.978,14951388.891,0.000
1937700.000,75.000,38153789.072,38153789.072,60273887.583,14952160.496,0.000
1937800.000,75.000,38154780.308,38154780.308,60274659.188,14952932.101,0.000
1937900.000,75.000,38155650.860,38155650.860,60275430.793,14953703.706,0.000
1938000.000,75.000,38158095.088,38158095.088,60276202.398,14954475.311,0.000
1938100.000,75.000,38161838.717,38161838.717,60276974.003,14955246.916,0.000
1938200.000,75.000,38164281.434,38164281.434,60277745.608,14956018.521,0.000
1938300.000,75.000,38165573.994,38165573.994,60278517.213,14956790.126,0.000
1938400.000,75.000,38169925.614,38169925.614,60279288.818,14957561.731,0.000
1938500.000,75.000,38171059.245,38171059.245,60280060.423,14958333.336,0.000
1938600.000,75.000,38171666.287,38171666.287,60280832.028,14959104.941,0.000
1938700.000,75.000,38174003.529,38174003.529,60281603.633,14959876.546,0.000
1938800.000,75.000,38176306.059,38176306.059,60282375.238,14960648.151,0.000
1938900.000,75.000,38177194.269,38177194.269,60283146.843,14961419.756,0.000
1939000.000,75.000,38178263.039,38178263.039,60283918.447,14962191.361,0.000
1939100.000,75.000,38181803.797,38181803.797,60284690.052,14962962.966,0.000
1939200.000,75.000,38183927.447,38183927.447,60285461.657,14963734.571,0.000
1939300.000,75.000,38184289.668,38184289.668,60286233.262,14964506.175,0.000
1939400.000,75.000,38186017.370,38186017.370,60287004.867,14965277.780,0.000
1939500.000,75.000,38188013.993,38188013.993,60287776.472,14966049.385,0.000
1939600.000,75.000,38189108.748,38189108.748,60288548.077,14966820.990,0.000
1939700.000,75.000,38190258.315,38190258.315,60289319.682,14967592.595,0.000
1939800.000,75.000,38192422.518,38192422.518,60290091.287,14968364.200,0.000
1939900.000,75.000,38194250.785,38194250.785,60290862.892,14969135.805,0.000
1940000.000,75.000,38195515.555,38195515.555,60291634.497,14969907.410,0.000
1940100.000,75.000,38196445.293,38196445.293,60292406.102,14970679.015,0.000
1940200.000,75.000,38198369.092,38198369.092,60293177.707,14971450.620,0.000
1940300.000,75.000,38199881.522,38199881.522,60293949.312,14972222.225,0.000
1940400.000,75.000,38200699.466,38200699.466,60294720.917,14972993.830,0.000
1940500.000,75.000,38202479.239,38202479.239,60295492.522,14973765.435,0.000
1940600.000,75.000,38204428.973,38204428.973,60296264.126,14974537.040,0.000
1940700.000,75.000,38205579.835,38205579.835,60297035.731,14975308.645,0.000
1940800.000,75.000,38206479.002,38206479.002,60297807.336,14976080.250,0.000
1940900.000,75.000,38207554.821,38207554.821,60298578.941,14976851.854,0.000
1941000.000,75.000,38215389.303,38215389.303,60299350.546,14977623.459,0.000
1941100.000,75.000,38216045.310,38216045.310,60300122.151,14978395.064,0.000
1941200.000,75.000,38216878.082,38216878.082,60300893.756,14979166.669,0.000
1941300.000,75.000,38218916.108,38218916.108,60301665.361,14979938.274,0.000
1941400.000,75.000,38221599.857,38221599.857,60302436.966,14980709.879,0.000
1941500.000,75.000,38222171.964,38222171.964,60303208.571,14981481.484,0.000
1941600.000,75.000,38224461.742,38224461.742,60303980.176,14982253.089,0.000
1941700.000,75.000,38226700.831,38226700.831,60304751.781,14983024.694,0.000
1941800.000,75.000,38227467.264,38227467.264,60305523.386,14983796.299,0.000
1941900.000,75.000,38228524.764,38228524.764,60306294.991,14984567.904,0.000
1942000.000,75.000,38230863.368,38230863.368,60307066.596,14985339.509,0.000
1942100.000,75.000,38232710.759,38232710.759,60307838.201,14986111.114,0.000
1942200.000,75.000,38235764.261,38235764.261,60308609.806,14986882.719,0.000
1942300.000,75.000,38236841.080,38236841.080,60309381.410,14987654.324,0.000
1942400.000,75.000,38239286.319,38239286.319,60310153.015,14988425.929,0.000
1942500.000,75.000,38241199.359,38241199.359,60310924.620,14989197.533,0.000
1942600.000,75.000,38241627.060,38241627.060,60311696.225,14989969.138,0.000
1942700.000,75.000,38243130.276,38243130.276,60312467.830,14990740.743,0.000
1942800.000,75.000,38245061.435,38245061.435,60313239.435,14991512.348,0.000
1942900.000,75.000,38246036.005,38246036.005,60314011.040,14992283.953,0.000
1943000.000,75.000,38246672.045,38246672.045,60314782.645,14993055.558,0.000
1943100.000,75.000,38248645.534,38248645.534,60315554.250,14993827.163,0.000
1943200.000,75.000,38251125.652,38251125.652,60316325.855,14994598.768,0.000
1943300.000,75.000,38251870.700,38251870.700,60317097.460,14995370.373,0.000
1943400.000,75.000,38252685.635,38252685.635,60317869.065,14996141.978,0.000
1943500.000,75.000,38255562.070,38255562.070,60318640.670,14996913.583,0.000
1943600.000,75.000,38256693.276,38256693.276,60319412.275,14997685.188,0.000
1943700.000,75.000,38257269.572,38257269.572,60320183.880,14998456.793,0.000
1943800.000,75.000,38259370.326,38259370.326,60320955.485,14999228.398,0.000
1943900.000,75.000,38262337.568,38262337.568,60321727.090,15000000.003,0.000
1944000.000,75.000,38263167.960,38263167.960,60322498.694,15000771.608,0.000
1944100.000,75.000,38263813.180,38263813.180,60323270.299,15001543.212,0.000
1944200.000,75.000,38265916.773,38265916.773,60324041.904,15002314.817,0.000
1944300.000,75.000,38267841.244,38267841.244,60324813.509,15003086.422,0.000
1944400.000,75.000,38268256.192,38268256.192,60325585.114,15003858.027,0.000
1944500.000,75.000,38269268.182,38269268.182,60326356.719,15004629.632,0.000
1944600.000,75.000,38271709.450,38271709.450,60327128.324,15005401.237,0.000
1944700.000,75.000,38273075.425,38273075.425,60327899.929,15006172.842,0.000
