# t(s), cv(%), R($), iR($), C($), iC($), d
10897.000,61.725,2158424.561,2256045.246,52285190.785,8408950.617,17.700
10898.000,61.725,2158663.896,2256285.737,52285825.816,8409722.222,17.700
10899.000,61.725,2159184.697,2256822.500,52286460.846,8410493.827,17.700
10900.000,61.725,2159629.428,2257317.732,52287095.877,8411265.432,17.700
10901.000,61.725,2159871.287,2257571.953,52287730.908,8412037.037,17.700
10902.000,61.725,2160096.360,2257801.237,52288365.939,8412808.642,17.700
10903.000,61.725,2160611.110,2258316.966,52289000.970,8413580.247,17.700
10904.000,61.725,2161050.344,2258775.999,52289636.001,8414351.852,17.700
10905.000,61.725,2161229.189,2258963.002,52290271.032,8415123.457,17.700
10906.000,61.725,2161665.923,2259408.925,52290906.063,8415895.062,17.700
10907.000,61.725,2162238.407,2259995.115,52291541.093,8416666.667,17.700
10908.000,61.725,2162571.168,2260340.466,52292176.124,8417438.272,17.700
10909.000,61.725,2162793.035,2260578.788,52292811.155,8418209.877,17.700
10910.000,61.725,2163302.167,2261092.042,52293446.186,8418981.481,17.700
10911.000,61.725,2163835.991,2261637.688,52294081.217,8419753.086,17.700
10912.000,61.725,2164133.000,2261937.208,52294716.248,8420524.691,17.700
10913.000,61.725,2164395.615,2262204.237,52295351.279,8421296.296,17.700
10914.000,61.725,2164951.149,2262760.838,52295986.309,8422067.901,17.700
10915.000,61.725,2165378.332,2263222.999,52296621.340,8422839.506,17.700
10916.000,61.725,2165563.944,2263413.400,52297256.371,8423611.111,17.700
10917.000,61.725,2166060.359,2263946.876,52297891.402,8424382.716,17.700
10918.000,61.725,2166623.062,2264513.970,52298526.433,8425154.321,17.700
10919.000,61.725,2166903.450,2264800.764,52299161.464,8425925.926,17.700
10920.000,61.725,2167136.740,2265050.277,52299796.495,8426697.531,17.700
10921.000,61.725,2167622.597,2265600.531,52300431.525,8427469.136,17.700
10922.000,61.725,2168110.239,2266118.441,52301066.556,8428240.741,17.700
10923.000,61.725,2168350.267,2266369.471,52301701.587,8429012.346,17.700
10924.000,61.725,2168581.816,2266612.701,52302336.618,8429783.951,17.700
10925.000,61.725,2169133.360,2267192.316,52302971.649,8430555.556,17.700
10926.000,61.725,2169495.390,2267560.293,52303606.680,8431327.160,17.700
10927.000,61.725,2169684.357,2267765.333,52304241.711,8432098.765,17.700
10928.000,61.725,2170110.772,2268215.262,52304876.742,8432870.370,17.700
10929.000,61.725,2170675.765,2268808.423,52305511.772,8433641.975,17.700
10930.000,61.725,2171009.918,2269144.783,52306146.803,8434413.580,17.700
10931.000,61.725,2171248.599,2269389.093,52306781.834,8435185.185,17.700
10932.000,61.725,2171723.652,2269906.124,52307416.865,8435956.790,17.700
10933.000,61.725,2172220.501,2270410.714,52308051.896,8436728.395,17.700
10934.000,61.725,2172493.359,2270692.878,52308686.927,8437500.000,17.700
10935.000,61.725,2172783.529,2270985.809,52309321.958,8438271.605,17.700
10936.000,61.725,2173356.822,2271563.940,52309956.988,8439043.210,17.700
10937.000,61.725,2173742.470,2271959.229,52310592.019,8439814.815,17.700
10938.000,61.725,2173929.237,2272154.128,52311227.050,8440586.420,17.700
10939.000,61.725,2174473.506,2272702.723,52311862.081,8441358.025,17.700
10940.000,61.725,2175027.114,2273262.472,52312497.112,8442129.630,17.700
10941.000,61.725,2175299.131,2273539.243,52313132.143,8442901.235,17.700
10942.000,61.725,2175557.746,2273801.895,52313767.174,8443672.840,17.700
10943.000,61.725,2176092.012,2274345.935,52314402.205,8444444.444,17.700
10944.000,61.725,2176576.424,2274840.990,52315037.235,8445216.049,17.700
10945.000,61.725,2176721.873,2274989.561,52315672.266,8445987.654,17.700
10946.000,61.725,2177062.477,2275335.343,52316307.297,8446759.259,17.700
10947.000,61.725,2177621.831,2275900.809,52316942.328,8447530.864,17.700
10948.000,61.725,2177963.801,2276251.419,52317577.359,8448302.469,17.700
10949.000,61.725,2178142.247,2276445.846,52318212.390,8449074.074,17.700
10950.000,61.725,2178594.507,2276932.852,52318847.421,8449845.679,17.700
10951.000,61.725,2179128.170,2277503.363,52319482.451,8450617.284,17.700
10952.000,61.725,2179462.917,2277838.856,52320117.482,8451388.889,17.700
10953.000,61.725,2179713.669,2278094.559,52320752.513,8452160.494,17.700
10954.000,61.725,2180160.443,2278601.281,52321387.544,8452932.099,17.700
10955.000,61.725,2180621.952,2279075.998,52322022.575,8453703.704,17.700
10956.000,61.725,2180895.942,2279351.787,52322657.606,8454475.309,17.700
10957.000,61.725,2181208.971,2279677.627,52323292.637,8455246.914,17.700
10958.000,61.725,2181775.079,2280276.767,52323927.667,8456018.519,17.700
10959.000,61.725,2182134.080,2280654.870,52324562.698,8456790.123,17.700
10960.000,61.725,2182352.380,2280878.568,52325197.729,8457561.728,17.700
10961.000,61.725,2182887.912,2281433.757,52325832.760,8458333.333,17.700
10962.000,61.725,2183436.214,2282003.894,52326467.791,8459104.938,17.700
10963.000,61.725,2183706.642,2282296.985,52327102.822,8459876.543,17.700
10964.000,61.725,2183956.148,2282551.904,52327737.853,8460648.148,17.700
10965.000,61.725,2184483.202,2283093.511,52328372.884,8461419.753,17.700
10966.000,61.725,2184949.024,2283591.299,52329007.914,8462191.358,17.700
10967.000,61.725,2185085.470,2283736.187,52329642.945,8462962.963,17.700
10968.000,61.725,2185548.730,2284205.765,52330277.976,8463734.568,17.700
10969.000,61.725,2186100.451,2284764.564,52330913.007,8464506.173,17.700
10970.000,61.725,2186378.658,2285060.731,52331548.038,8465277.778,17.700
10971.000,61.725,2186576.739,2285282.490,52332183.069,8466049.383,17.700
10972.000,61.725,2187071.708,2285790.318,52332818.100,8466820.988,17.700
10973.000,61.725,2187622.315,2286344.527,52333453.130,8467592.593,17.700
10974.000,61.725,2187945.955,2286669.440,52334088.161,8468364.198,17.700
10975.000,61.725,2188185.382,2286917.216,52334723.192,8469135.802,17.700
10976.000,61.725,2188697.661,2287434.191,52335358.223,8469907.407,17.700
10977.000,61.725,2189115.434,2287886.819,52335993.254,8470679.012,17.700
10978.000,61.725,2189314.969,2288104.766,52336628.285,8471450.617,17.700
10979.000,61.725,2189668.450,2288473.624,52337263.316,8472222.222,17.700
10980.000,61.725,2190232.231,2289041.392,52337898.346,8472993.827,17.700
10981.000,61.725,2190598.117,2289414.129,52338533.377,8473765.432,17.700
10982.000,61.725,2190805.574,2289629.243,52339168.408,8474537.037,17.700
10983.000,61.725,2191351.519,2290208.431,52339803.439,8475308.642,17.700
10984.000,61.725,2191888.087,2290759.485,52340438.470,8476080.247,17.700
10985.000,61.725,2192146.713,2291032.328,52341073.501,8476851.852,17.700
10986.000,61.725,2192393.011,2291285.440,52341708.532,8477623.457,17.700
10987.000,61.725,2192897.580,2291824.323,52342343.563,8478395.062,17.700
10988.000,61.725,2193333.754,2292290.693,52342978.593,8479166.667,17.700
10989.000,61.725,2193501.741,2292471.704,52343613.624,8479938.272,17.700
10990.000,61.725,2193942.671,2292944.710,52344248.655,8480709.877,17.700
10991.000,61.725,2194516.863,2293539.760,52344883.686,8481481.481,17.700
10992.000,61.725,2194818.395,2293844.363,52345518.717,8482253.086,17.700
10993.000,61.725,2195035.184,2294078.134,52346153.748,8483024.691,17.700
10994.000,61.725,2195539.339,2294594.758,52346788.779,8483796.296,17.700
10995.000,61.725,2196051.181,2295113.851,52347423.809,8484567.901,17.700
10996.000,61.725,2196356.858,2295427.577,52348058.840,8485339.506,17.700
10997.000,61.725,2196593.477,2295670.692,52348693.871,8486111.111,17.700
10998.000,61.725,2197098.690,2296187.235,52349328.902,8486882.716,17.700
10999.000,61.725,2197491.570,2296589.146,52349963.933,8487654.321,17.700
11000.000,61.725,2197700.401,2296801.497,52350598.964,8488425.926,17.700
11001.000,61.725,2198080.638,2297207.763,52351233.995,8489197.531,17.700
11002.000,61.725,2198652.125,2297792.591,52351869.025,8489969.136,17.700
11003.000,61.725,2199003.547,2298152.335,52352504.056,8490740.741,17.700
11004.000,61.725,2199243.350,2298394.109,52353139.087,8491512.346,17.700
11005.000,61.725,2199824.418,2298986.828,52353774.118,8492283.951,17.700
11006.000,61.725,2200359.303,2299527.027,52354409.149,8493055.556,17.700
11007.000,61.725,2200598.831,2299770.666,52355044.180,8493827.160,17.700
11008.000,61.725,2200890.466,2300071.704,52355679.211,8494598.765,17.700
11009.000,61.725,2201422.944,2300612.506,52356314.242,8495370.370,17.700
11010.000,61.725,2201878.862,2301070.584,52356949.272,8496141.975,17.700
11011.000,61.725,2202068.916,2301269.936,52357584.303,8496913.580,17.700
11012.000,61.725,2202555.161,2301768.095,52358219.334,8497685.185,17.700
11013.000,61.725,2203137.495,2302368.081,52358854.365,8498456.790,17.700
11014.000,61.725,2203425.084,2302663.913,52359489.396,8499228.395,17.700
11015.000,61.725,2203648.694,2302902.401,52360124.427,8500000.000,17.700
11016.000,61.725,2204156.473,2303429.150,52360759.458,8500771.605,17.700
11017.000,61.725,2204620.866,2303937.277,52361394.488,8501543.210,17.700
11018.000,61.725,2204920.621,2304240.534,52362029.519,8502314.815,17.700
11019.000,61.725,2205179.788,2304512.714,52362664.550,8503086.420,17.700
11020.000,61.725,2205618.949,2305028.991,52363299.581,8503858.025,17.700
11021.000,61.725,2205971.545,2305399.900,52363934.612,8504629.630,17.700
11022.000,61.725,2206197.956,2305628.532,52364569.643,8505401.235,17.700
11023.000,61.725,2206594.881,2306040.658,52365204.674,8506172.840,17.700
11024.000,61.725,2207153.979,2306628.126,52365839.705,8506944.444,17.700
11025.000,61.725,2207482.684,2306977.182,52366474.735,8507716.049,17.700
11026.000,61.725,2207732.044,2307234.327,52367109.766,8508487.654,17.700
11027.000,61.725,2208317.746,2307831.451,52367744.797,8509259.259,17.700
11028.000,61.725,2208772.311,2308320.280,52368379.828,8510030.864,17.700
11029.000,61.725,2208986.866,2308542.212,52369014.859,8510802.469,17.700
11030.000,61.725,2209389.701,2308953.580,52369649.890,8511574.074,17.700
11031.000,61.725,2209909.018,2309488.343,52370284.921,8512345.679,17.700
11032.000,61.725,2210246.298,2309874.624,52370919.951,8513117.284,17.700
11033.000,61.725,2210448.850,2310088.764,52371554.982,8513888.889,17.700
11034.000,61.725,2210957.502,2310609.879,52372190.013,8514660.494,17.700
11035.000,61.725,2211568.228,2311231.941,52372825.044,8515432.099,17.700
11036.000,61.725,2211844.460,2311509.240,52373460.075,8516203.704,17.700
11037.000,61.725,2212079.231,2311751.170,52374095.106,8516975.309,17.700
11038.000,61.725,2212610.653,2312290.026,52374730.137,8517746.914,17.700
11039.000,61.725,2213036.071,2312763.892,52375365.167,8518518.519,17.700
11040.000,61.725,2213183.765,2312920.491,52376000.198,8519290.123,17.700
11041.000,61.725,2213522.715,2313274.984,52376635.229,8520061.728,17.700
11042.000,61.725,2213981.422,2313737.478,52377270.260,8520833.333,17.700
11043.000,61.725,2214338.563,2314100.108,52377905.291,8521604.938,17.700
11044.000,61.725,2214537.446,2314302.414,52378540.322,8522376.543,17.700
11045.000,61.725,2214956.888,2314744.478,52379175.353,8523148.148,17.700
11046.000,61.725,2215541.929,2315336.765,52379810.384,8523919.753,17.700
11047.000,61.725,2215877.105,2315685.393,52380445.414,8524691.358,17.700
11048.000,61.725,2216118.763,2315940.550,52381080.445,8525462.963,17.700
11049.000,61.725,2216714.644,2316550.042,52381715.476,8526234.568,17.700
11050.000,61.725,2217164.850,2317007.205,52382350.507,8527006.173,17.700
11051.000,61.725,2217350.351,2317229.087,52382985.538,8527777.778,17.700
11052.000,61.725,2217766.637,2317688.165,52383620.569,8528549.383,17.700
11053.000,61.725,2218296.010,2318223.352,52384255.600,8529320.988,17.700
11054.000,61.725,2218669.875,2318610.491,52384890.630,8530092.593,17.700
11055.000,61.725,2218914.329,2318863.142,52385525.661,8530864.198,17.700
11056.000,61.725,2219441.773,2319396.686,52386160.692,8531635.802,17.700
11057.000,61.725,2220049.112,2320011.201,52386795.723,8532407.407,17.700
11058.000,61.725,2220284.337,2320251.385,52387430.754,8533179.012,17.700
11059.000,61.725,2220515.895,2320490.909,52388065.785,8533950.617,17.700
11060.000,61.725,2221047.121,2321031.294,52388700.816,8534722.222,17.700
11061.000,61.725,2221452.010,2321454.853,52389335.846,8535493.827,17.700
11062.000,61.725,2221588.139,2321597.868,52389970.877,8536265.432,17.700
11063.000,61.725,2222032.098,2322092.602,52390605.908,8537037.037,17.700
11064.000,61.725,2222479.677,2322549.981,52391240.939,8537808.642,17.700
11065.000,61.725,2222791.307,2322899.270,52391875.970,8538580.247,17.700
11066.000,61.725,2223009.822,2323121.941,52392511.001,8539351.852,17.700
11067.000,61.725,2223447.076,2323574.980,52393146.032,8540123.457,17.700
11068.000,61.725,2224046.041,2324179.814,52393781.063,8540895.062,17.700
11069.000,61.725,2224353.610,2324499.954,52394416.093,8541666.667,17.700
11070.000,61.725,2224608.900,2324761.565,52395051.124,8542438.272,17.700
11071.000,61.725,2225226.171,2325387.666,52395686.155,8543209.877,17.700
11072.000,61.725,2225651.212,2325813.082,52396321.186,8543981.481,17.700
11073.000,61.725,2225883.730,2326046.899,52396956.217,8544753.086,17.700
11074.000,61.725,2226371.738,2326568.338,52397591.248,8545524.691,17.700
11075.000,61.725,2226902.352,2327105.767,52398226.279,8546296.296,17.700
11076.000,61.725,2227279.684,2327483.748,52398861.309,8547067.901,17.700
11077.000,61.725,2227515.069,2327726.351,52399496.340,8547839.506,17.700
11078.000,61.725,2228046.270,2328277.824,52400131.371,8548611.111,17.700
11079.000,61.725,2228638.851,2328897.729,52400766.402,8549382.716,17.700
11080.000,61.725,2228871.838,2329131.817,52401401.433,8550154.321,17.700
11081.000,61.725,2229093.744,2329370.676,52402036.464,8550925.926,17.700
11082.000,61.725,2229641.281,2329961.579,52402671.495,8551697.531,17.700
11083.000,61.725,2229980.399,2330311.435,52403306.525,8552469.136,17.700
11084.000,61.725,2230151.054,2330485.493,52403941.556,8553240.741,17.700
11085.000,61.725,2230638.209,2330980.999,52404576.587,8554012.346,17.700
11086.000,61.725,2231086.635,2331441.322,52405211.618,8554783.951,17.700
11087.000,61.725,2231418.055,2331781.259,52405846.649,8555555.556,17.700
11088.000,61.725,2231641.837,2332006.212,52406481.680,8556327.160,17.700
11089.000,61.725,2232080.126,2332464.751,52407116.711,8557098.765,17.700
11090.000,61.725,2232612.700,2333046.797,52407751.742,8557870.370,17.700
11091.000,61.725,2232902.613,2333348.785,52408386.772,8558641.975,17.700
11092.000,61.725,2233170.227,2333617.936,52409021.803,8559413.580,17.700
11093.000,61.725,2233788.288,2334241.400,52409656.834,8560185.185,17.700
11094.000,61.725,2234161.526,2334646.569,52410291.865,8560956.790,17.700
11095.000,61.725,2234375.786,2334868.338,52410926.896,8561728.395,17.700
11096.000,61.725,2234888.389,2335425.509,52411561.927,8562500.000,17.700
11097.000,61.725,2235410.734,2335957.988,52412196.958,8563271.605,17.700
11098.000,61.725,2235750.401,2336319.963,52412831.988,8564043.210,17.700
11099.000,61.725,2235989.517,2336566.982,52413467.019,8564814.815,17.700
11100.000,61.725,2236542.544,2337122.853,52414102.050,8565586.420,17.700
11101.000,61.725,2237128.952,2337719.183,52414737.081,8566358.025,17.700
11102.000,61.725,2237303.258,2337895.325,52415372.112,8567129.630,17.700
11103.000,61.725,2237580.997,2338211.138,52416007.143,8567901.235,17.700
11104.000,61.725,2238151.758,2338807.553,52416642.174,8568672.840,17.700
11105.000,61.725,2238491.782,2339151.112,52417277.204,8569444.444,17.700
11106.000,61.725,2238700.825,2339364.346,52417912.235,8570216.049,17.700
11107.000,61.725,2239224.367,2339904.987,52418547.266,8570987.654,17.700
11108.000,61.725,2239685.542,2340369.336,52419182.297,8571759.259,17.700
11109.000,61.725,2239976.778,2340705.123,52419817.328,8572530.864,17.700
11110.000,61.725,2240188.803,2340929.400,52420452.359,8573302.469,17.700
11111.000,61.725,2240637.947,2341399.432,52421087.390,8574074.074,17.700
11112.000,61.725,2241187.145,2341958.385,52421722.421,8574845.679,17.700
11113.000,61.725,2241473.049,2342255.313,52422357.451,8575617.284,17.700
11114.000,61.725,2241766.479,2342568.885,52422992.482,8576388.889,17.700
11115.000,61.725,2242381.008,2343200.595,52423627.513,8577160.494,17.700
11116.000,61.725,2242753.945,2343577.860,52424262.544,8577932.099,17.700
11117.000,61.725,2242972.776,2343827.575,52424897.575,8578703.704,17.700
11118.000,61.725,2243520.388,2344395.619,52425532.606,8579475.309,17.700
11119.000,61.725,2244051.891,2344929.517,52426167.637,8580246.914,17.700
11120.000,61.725,2244399.331,2345284.900,52426802.667,8581018.519,17.700
11121.000,61.725,2244648.991,2345539.096,52427437.698,8581790.123,17.700
11122.000,61.725,2245190.295,2346094.961,52428072.729,8582561.728,17.700
11123.000,61.725,2245729.695,2346651.672,52428707.760,8583333.333,17.700
11124.000,61.725,2245871.171,2346801.557,52429342.791,8584104.938,17.700
11125.000,61.725,2246286.441,2347221.185,52429977.822,8584876.543,17.700
11126.000,61.725,2246838.149,2347781.502,52430612.853,8585648.148,17.700
11127.000,61.725,2247105.146,2348067.261,52431247.884,8586419.753,17.700
11128.000,61.725,2247332.299,2348298.678,52431882.914,8587191.358,17.700
11129.000,61.725,2247868.233,2348845.734,52432517.945,8587962.963,17.700
11130.000,61.725,2248327.251,2349307.577,52433152.976,8588734.568,17.700
11131.000,61.725,2248643.742,2349638.942,52433788.007,8589506.173,17.700
11132.000,61.725,2248872.053,2349873.647,52434423.038,8590277.778,17.700
11133.000,61.725,2249340.442,2350353.652,52435058.069,8591049.383,17.700
11134.000,61.725,2249850.084,2350882.039,52435693.100,8591820.988,17.700
11135.000,61.725,2250049.423,2351082.525,52436328.130,8592592.593,17.700
11136.000,61.725,2250413.937,2351454.544,52436963.161,8593364.198,17.700
11137.000,61.725,2251017.043,2352062.948,52437598.192,8594135.802,17.700
11138.000,61.725,2251390.700,2352439.669,52438233.223,8594907.407,17.700
11139.000,61.725,2251600.402,2352655.648,52438868.254,8595679.012,17.700
11140.000,61.725,2252155.970,2353239.161,52439503.285,8596450.617,17.700
11141.000,61.725,2252681.426,2353772.013,52440138.316,8597222.222,17.700
11142.000,61.725,2253032.643,2354124.956,52440773.346,8597993.827,17.700
11143.000,61.725,2253275.419,2354379.498,52441408.377,8598765.432,17.700
11144.000,61.725,2253819.087,2354936.369,52442043.408,8599537.037,17.700
11145.000,61.725,2254307.158,2355462.317,52442678.439,8600308.642,17.700
11146.000,61.725,2254465.185,2355625.768,52443313.470,8601080.247,17.700
11147.000,61.725,2254930.265,2356092.966,52443948.501,8601851.852,17.700
11148.000,61.725,2255488.569,2356661.434,52444583.532,8602623.457,17.700
11149.000,61.725,2255741.646,2356924.007,52445218.563,8603395.062,17.700
11150.000,61.725,2255984.686,2357170.051,52445853.593,8604166.667,17.700
11151.000,61.725,2256507.667,2357727.719,52446488.624,8604938.272,17.700
11152.000,61.725,2256929.445,2358187.541,52447123.655,8605709.877,17.700
11153.000,61.725,2257197.465,2358486.651,52447758.686,8606481.481,17.700
11154.000,61.725,2257428.577,2358723.679,52448393.717,8607253.086,17.700
11155.000,61.725,2257901.289,2359198.629,52449028.748,8608024.691,17.700
11156.000,61.725,2258356.076,2359693.899,52449663.779,8608796.296,17.700
11157.000,61.725,2258535.055,2359876.209,52450298.809,8609567.901,17.700
11158.000,61.725,2258975.388,2360323.364,52450933.840,8610339.506,17.700
11159.000,61.725,2259549.142,2360926.821,52451568.871,8611111.111,17.700
11160.000,61.725,2259907.227,2361288.459,52452203.902,8611882.716,17.700
11161.000,61.725,2260123.942,2361523.592,52452838.933,8612654.321,17.700
11162.000,61.725,2260697.208,2362114.331,52453473.964,8613425.926,17.700
11163.000,61.725,2261228.760,2362648.963,52454108.995,8614197.531,17.700
11164.000,61.725,2261544.880,2362967.449,52454744.025,8614969.136,17.700
11165.000,61.725,2261801.554,2363229.358,52455379.056,8615740.741,17.700
11166.000,61.725,2262345.780,2363779.567,52456014.087,8616512.346,17.700
11167.000,61.725,2262816.104,2364271.113,52456649.118,8617283.951,17.700
11168.000,61.725,2263006.264,2364476.886,52457284.149,8618055.556,17.700
11169.000,61.725,2263491.732,2364986.566,52457919.180,8618827.160,17.700
11170.000,61.725,2264095.073,2365598.833,52458554.211,8619598.765,17.700
11171.000,61.725,2264342.261,2365851.839,52459189.242,8620370.370,17.700
11172.000,61.725,2264577.693,2366099.492,52459824.272,8621141.975,17.700
11173.000,61.725,2265095.335,2366651.530,52460459.303,8621913.580,17.700
11174.000,61.725,2265593.082,2367156.218,52461094.334,8622685.185,17.700
11175.000,61.725,2265875.524,2367456.004,52461729.365,8623456.790,17.700
11176.000,61.725,2266119.719,2367712.926,52462364.396,8624228.395,17.700
11177.000,61.725,2266618.007,2368239.146,52462999.427,8625000.000,17.700
11178.000,61.725,2266997.193,2368634.246,52463634.458,8625771.605,17.700
11179.000,61.725,2267188.899,2368839.129,52464269.488,8626543.210,17.700
11180.000,61.725,2267607.131,2369307.733,52464904.519,8627314.815,17.700
11181.000,61.725,2268194.541,2369918.004,52465539.550,8628086.420,17.700
11182.000,61.725,2268541.905,2370267.415,52466174.581,8628858.025,17.700
11183.000,61.725,2268769.822,2370521.383,52466809.612,8629629.630,17.700
11184.000,61.725,2269333.229,2371100.638,52467444.643,8630401.235,17.700
11185.000,61.725,2269835.332,2371608.707,52468079.674,8631172.840,17.700
11186.000,61.725,2270104.300,2371890.409,52468714.704,8631944.444,17.700
11187.000,61.725,2270452.363,2372247.024,52469349.735,8632716.049,17.700
11188.000,61.725,2270993.261,2372797.889,52469984.766,8633487.654,17.700
11189.000,61.725,2271418.563,2373245.605,52470619.797,8634259.259,17.700
11190.000,61.725,2271611.971,2373443.671,52471254.828,8635030.864,17.700
11191.000,61.725,2272165.488,2374006.378,52471889.859,8635802.469,17.700
11192.000,61.725,2272767.597,2374621.176,52472524.890,8636574.074,17.700
11193.000,61.725,2273005.000,2374867.620,52473159.921,8637345.679,17.700
11194.000,61.725,2273250.040,2375120.085,52473794.951,8638117.284,17.700
11195.000,61.725,2273791.861,2375667.961,52474429.982,8638888.889,17.700
11196.000,61.725,2274226.855,2376111.948,52475065.013,8639660.494,17.700
11197.000,61.725,2274395.122,2376288.190,52475700.044,8640432.099,17.700
11198.000,61.725,2274722.821,2376627.934,52476335.075,8641203.704,17.700
11199.000,61.725,2275248.225,2377161.008,52476970.106,8641975.309,17.700
11200.000,61.725,2275609.449,2377525.453,52477605.137,8642746.914,17.700
11201.000,61.725,2275812.748,2377742.100,52478240.167,8643518.519,17.700
11202.000,61.725,2276285.066,2378250.084,52478875.198,8644290.123,17.700
11203.000,61.725,2276872.170,2378866.870,52479510.229,8645061.728,17.700
11204.000,61.725,2277224.970,2379220.777,52480145.260,8645833.333,17.700
11205.000,61.725,2277461.730,2379475.923,52480780.291,8646604.938,17.700
11206.000,61.725,2277973.709,2380061.902,52481415.322,8647376.543,17.700
11207.000,61.725,2278428.835,2380524.943,52482050.353,8648148.148,17.700
11208.000,61.725,2278716.384,2380818.049,52482685.384,8648919.753,17.700
11209.000,61.725,2279068.841,2381194.843,52483320.414,8649691.358,17.700
11210.000,61.725,2279627.664,2381758.284,52483955.445,8650462.963,17.700
11211.000,61.725,2279990.599,2382144.635,52484590.476,8651234.568,17.700
11212.000,61.725,2280212.035,2382371.749,52485225.507,8652006.173,17.700
11213.000,61.725,2280773.787,2382941.227,52485860.538,8652777.778,17.700
11214.000,61.725,2281346.287,2383552.897,52486495.569,8653549.383,17.700
11215.000,61.725,2281554.549,2383797.376,52487130.600,8654320.988,17.700
11216.000,61.725,2281807.148,2384053.733,52487765.630,8655092.593,17.700
11217.000,61.725,2282345.869,2384597.861,52488400.661,8655864.198,17.700
11218.000,61.725,2282770.141,2385052.516,52489035.692,8656635.802,17.700
11219.000,61.725,2282912.503,2385201.978,52489670.723,8657407.407,17.700
11220.000,61.725,2283382.094,2385685.973,52490305.754,8658179.012,17.700
11221.000,61.725,2283874.660,2386192.573,52490940.785,8658950.617,17.700
11222.000,61.725,2284154.807,2386505.177,52491575.816,8659722.222,17.700
11223.000,61.725,2284352.591,2386709.720,52492210.846,8660493.827,17.700
11224.000,61.725,2284859.001,2387234.615,52492845.877,8661265.432,17.700
11225.000,61.725,2285442.416,2387848.555,52493480.908,8662037.037,17.700
11226.000,61.725,2285773.851,2388180.830,52494115.939,8662808.642,17.700
11227.000,61.725,2286037.306,2388445.712,52494750.970,8663580.247,17.700
11228.000,61.725,2286632.350,2389050.974,52495386.001,8664351.852,17.700
11229.000,61.725,2287073.330,2389495.690,52496021.032,8665123.457,17.700
11230.000,61.725,2287286.477,2389739.900,52496656.063,8665895.062,17.700
11231.000,61.725,2287702.247,2390183.478,52497291.093,8666666.667,17.700
11232.000,61.725,2288250.099,2390736.065,52497926.124,8667438.272,17.700
11233.000,61.725,2288617.601,2391107.655,52498561.155,8668209.877,17.700
11234.000,61.725,2288839.606,2391342.836,52499196.186,8668981.481,17.700
11235.000,61.725,2289394.852,2391935.641,52499831.217,8669753.086,17.700
11236.000,61.725,2289990.760,2392536.017,52500466.248,8670524.691,17.700
11237.000,61.725,2290217.785,2392779.577,52501101.279,8671296.296,17.700
11238.000,61.725,2290467.956,2393035.987,52501736.309,8672067.901,17.700
11239.000,61.725,2290972.395,2393569.113,52502371.340,8672839.506,17.700
11240.000,61.725,2291368.261,2393984.201,52503006.371,8673611.111,17.700
11241.000,61.725,2291526.327,2394154.634,52503641.402,8674382.716,17.700
11242.000,61.725,2291974.662,2394647.064,52504276.433,8675154.321,17.700
11243.000,61.725,2292482.436,2395178.245,52504911.464,8675925.926,17.700
11244.000,61.725,2292780.000,2395477.894,52505546.495,8676697.531,17.700
11245.000,61.725,2292993.071,2395703.696,52506181.525,8677469.136,17.700
11246.000,61.725,2293498.826,2396233.140,52506816.556,8678240.741,17.700
11247.000,61.725,2294094.668,2396844.646,52507451.587,8679012.346,17.700
11248.000,61.725,2294401.232,2397156.028,52508086.618,8679783.951,17.700
11249.000,61.725,2294641.144,2397420.214,52508721.649,8680555.556,17.700
11250.000,61.725,2295163.795,2398012.775,52509356.680,8681327.160,17.700
11251.000,61.725,2295566.284,2398446.994,52509991.711,8682098.765,17.700
11252.000,61.725,2295784.560,2398669.684,52510626.742,8682870.370,17.700
11253.000,61.725,2296234.926,2399127.788,52511261.772,8683641.975,17.700
11254.000,61.725,2296772.725,2399680.240,52511896.803,8684413.580,17.700
11255.000,61.725,2297117.705,2400037.851,52512531.834,8685185.185,17.700
11256.000,61.725,2297347.992,2400280.011,52513166.865,8685956.790,17.700
11257.000,61.725,2297917.796,2400882.384,52513801.896,8686728.395,17.700
11258.000,61.725,2298501.650,2401470.637,52514436.927,8687500.000,17.700
11259.000,61.725,2298741.179,2401710.785,52515071.958,8688271.605,17.700
11260.000,61.725,2299023.929,2402000.265,52515706.988,8689043.210,17.700
11261.000,61.725,2299557.894,2402537.975,52516342.019,8689814.815,17.700
11262.000,61.725,2299974.611,2402955.186,52516977.050,8690586.420,17.700
11263.000,61.725,2300181.577,2403169.406,52517612.081,8691358.025,17.700
11264.000,61.725,2300666.499,2403673.380,52518247.112,8692129.630,17.700
11265.000,61.725,2301230.410,2404268.909,52518882.143,8692901.235,17.700
11266.000,61.725,2301511.558,2404568.222,52519517.174,8693672.840,17.700
11267.000,61.725,2301734.470,2404798.153,52520152.204,8694444.444,17.700
11268.000,61.725,2302217.393,2405329.697,52520787.235,8695216.049,17.700
11269.000,61.725,2302784.505,2405912.922,52521422.266,8695987.654,17.700
11270.000,61.725,2303090.703,2406220.541,52522057.297,8696759.259,17.700
11271.000,61.725,2303360.479,2406518.957,52522692.328,8697530.864,17.700
11272.000,61.725,2303885.983,2407073.943,52523327.359,8698302.469,17.700
11273.000,61.725,2304281.845,2407483.473,52523962.390,8699074.074,17.700
