# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
1845500.000,75.000,1894531.056,1894531.056,59562467.828,14240740.743,0.000
1845600.000,75.000,1894621.464,1894621.464,59563239.433,14241512.348,0.000
1845700.000,75.000,1894760.011,1894760.011,59564011.038,14242283.953,0.000
1845800.000,75.000,1894786.033,1894786.033,59564782.643,14243055.558,0.000
1845900.000,75.000,1894859.126,1894859.126,59565554.248,14243827.163,0.000
1846000.000,75.000,1895035.484,1895035.484,59566325.853,14244598.768,0.000
1846100.000,75.000,1895093.339,1895093.339,59567097.458,14245370.373,0.000
1846200.000,75.000,1895137.912,1895137.912,59567869.063,14246141.978,0.000
1846300.000,75.000,1895354.704,1895354.704,59568640.668,14246913.583,0.000
1846400.000,75.000,1895481.425,1895481.425,59569412.273,14247685.188,0.000
1846500.000,75.000,1895613.046,1895613.046,59570183.878,14248456.793,0.000
1846600.000,75.000,1895694.592,1895694.592,59570955.483,14249228.398,0.000
1846700.000,75.000,1895813.899,1895813.899,59571727.088,14250000.002,0.000
1846800.000,75.000,1895931.375,1895931.375,59572498.692,14250771.607,0.000
1846900.000,75.000,1895980.577,1895980.577,59573270.297,14251543.212,0.000
1847000.000,75.000,1896084.730,1896084.730,59574041.902,14252314.817,0.000
1847100.000,75.000,1896245.566,1896245.566,59574813.507,14253086.422,0.000
1847200.000,75.000,1896302.447,1896302.447,59575585.112,14253858.027,0.000
1847300.000,75.000,1896377.253,1896377.253,59576356.717,14254629.632,0.000
1847400.000,75.000,1896463.898,1896463.898,59577128.322,14255401.237,0.000
1847500.000,75.000,1896623.757,1896623.757,59577899.927,14256172.842,0.000
1847600.000,75.000,1896648.535,1896648.535,59578671.532,14256944.447,0.000
1847700.000,75.000,1896736.996,1896736.996,59579443.137,14257716.052,0.000
1847800.000,75.000,1896895.575,1896895.575,59580214.742,14258487.657,0.000
1847900.000,75.000,1896988.782,1896988.782,59580986.347,14259259.262,0.000
1848000.000,75.000,1897046.926,1897046.926,59581757.952,14260030.867,0.000
1848100.000,75.000,1897137.349,1897137.349,59582529.557,14260802.472,0.000
1848200.000,75.000,1897315.449,1897315.449,59583301.162,14261574.077,0.000
1848300.000,75.000,1897359.869,1897359.869,59584072.767,14262345.681,0.000
1848400.000,75.000,1897423.260,1897423.260,59584844.372,14263117.286,0.000
1848500.000,75.000,1897541.859,1897541.859,59585615.976,14263888.891,0.000
1848600.000,75.000,1897666.706,1897666.706,59586387.581,14264660.496,0.000
1848700.000,75.000,1897711.636,1897711.636,59587159.186,14265432.101,0.000
1848800.000,75.000,1897758.045,1897758.045,59587930.791,14266203.706,0.000
1848900.000,75.000,1897911.970,1897911.970,59588702.396,14266975.311,0.000
1849000.000,75.000,1898017.661,1898017.661,59589474.001,14267746.916,0.000
1849100.000,75.000,1898188.299,1898188.299,59590245.606,14268518.521,0.000
1849200.000,75.000,1898299.537,1898299.537,59591017.211,14269290.126,0.000
1849300.000,75.000,1898424.956,1898424.956,59591788.816,14270061.731,0.000
1849400.000,75.000,1898505.317,1898505.317,59592560.421,14270833.336,0.000
1849500.000,75.000,1898539.582,1898539.582,59593332.026,14271604.941,0.000
1849600.000,75.000,1898702.622,1898702.622,59594103.631,14272376.546,0.000
1849700.000,75.000,1898861.096,1898861.096,59594875.236,14273148.151,0.000
1849800.000,75.000,1898889.774,1898889.774,59595646.841,14273919.756,0.000
1849900.000,75.000,1898947.060,1898947.060,59596418.446,14274691.360,0.000
1850000.000,75.000,1899097.916,1899097.916,59597190.051,14275462.965,0.000
1850100.000,75.000,1899217.612,1899217.612,59597961.656,14276234.570,0.000
1850200.000,75.000,1899250.190,1899250.190,59598733.260,14277006.175,0.000
1850300.000,75.000,1899344.357,1899344.357,59599504.865,14277777.780,0.000
1850400.000,75.000,1899539.297,1899539.297,59600276.470,14278549.385,0.000
1850500.000,75.000,1899606.548,1899606.548,59601048.075,14279320.990,0.000
1850600.000,75.000,1899666.728,1899666.728,59601819.680,14280092.595,0.000
1850700.000,75.000,1899797.311,1899797.311,59602591.285,14280864.200,0.000
1850800.000,75.000,1899895.736,1899895.736,59603362.890,14281635.805,0.000
1850900.000,75.000,1899938.186,1899938.186,59604134.495,14282407.410,0.000
1851000.000,75.000,1900022.686,1900022.686,59604906.100,14283179.015,0.000
1851100.000,75.000,1900167.590,1900167.590,59605677.705,14283950.620,0.000
1851200.000,75.000,1900273.508,1900273.508,59606449.310,14284722.225,0.000
1851300.000,75.000,1900316.627,1900316.627,59607220.915,14285493.830,0.000
1851400.000,75.000,1900490.157,1900490.157,59607992.520,14286265.435,0.000
1851500.000,75.000,1900610.791,1900610.791,59608764.125,14287037.040,0.000
1851600.000,75.000,1900679.584,1900679.584,59609535.730,14287808.644,0.000
1851700.000,75.000,1900729.095,1900729.095,59610307.335,14288580.249,0.000
1851800.000,75.000,1900864.086,1900864.086,59611078.940,14289351.854,0.000
1851900.000,75.000,1901140.904,1901140.904,59611850.544,14290123.459,0.000
1852000.000,75.000,1901198.225,1901198.225,59612622.149,14290895.064,0.000
1852100.000,75.000,1901290.900,1901290.900,59613393.754,14291666.669,0.000
1852200.000,75.000,1901567.530,1901567.530,59614165.359,14292438.274,0.000
1852300.000,75.000,1901644.637,1901644.637,59614936.964,14293209.879,0.000
1852400.000,75.000,1901685.026,1901685.026,59615708.569,14293981.484,0.000
1852500.000,75.000,1901782.844,1901782.844,59616480.174,14294753.089,0.000
1852600.000,75.000,1901932.768,1901932.768,59617251.779,14295524.694,0.000
1852700.000,75.000,1901971.954,1901971.954,59618023.384,14296296.299,0.000
1852800.000,75.000,1902020.324,1902020.324,59618794.989,14297067.904,0.000
1852900.000,75.000,1902253.708,1902253.708,59619566.594,14297839.509,0.000
1853000.000,75.000,1902354.285,1902354.285,59620338.199,14298611.114,0.000
1853100.000,75.000,1902380.665,1902380.665,59621109.804,14299382.719,0.000
1853200.000,75.000,1902472.756,1902472.756,59621881.409,14300154.323,0.000
1853300.000,75.000,1902621.174,1902621.174,59622653.014,14300925.928,0.000
1853400.000,75.000,1902709.564,1902709.564,59623424.619,14301697.533,0.000
1853500.000,75.000,1902765.714,1902765.714,59624196.223,14302469.138,0.000
1853600.000,75.000,1902904.836,1902904.836,59624967.828,14303240.743,0.000
1853700.000,75.000,1903032.287,1903032.287,59625739.433,14304012.348,0.000
1853800.000,75.000,1903130.807,1903130.807,59626511.038,14304783.953,0.000
1853900.000,75.000,1903193.519,1903193.519,59627282.643,14305555.558,0.000
1854000.000,75.000,1903353.410,1903353.410,59628054.248,14306327.163,0.000
1854100.000,75.000,1903497.492,1903497.492,59628825.853,14307098.768,0.000
1854200.000,75.000,1903524.456,1903524.456,59629597.458,14307870.373,0.000
1854300.000,75.000,1903578.305,1903578.305,59630369.063,14308641.978,0.000
1854400.000,75.000,1903980.626,1903980.626,59631140.668,14309413.583,0.000
1854500.000,75.000,1904034.844,1904034.844,59631912.273,14310185.188,0.000
1854600.000,75.000,1904063.618,1904063.618,59632683.878,14310956.793,0.000
1854700.000,75.000,1904204.886,1904204.886,59633455.483,14311728.398,0.000
1854800.000,75.000,1904344.726,1904344.726,59634227.088,14312500.002,0.000
1854900.000,75.000,1904386.384,1904386.384,59634998.693,14313271.607,0.000
1855000.000,75.000,1904479.364,1904479.364,59635770.298,14314043.212,0.000
1855100.000,75.000,1904625.588,1904625.588,59636541.903,14314814.817,0.000
1855200.000,75.000,1904728.823,1904728.823,59637313.507,14315586.422,0.000
1855300.000,75.000,1904745.554,1904745.554,59638085.112,14316358.027,0.000
1855400.000,75.000,1904832.188,1904832.188,59638856.717,14317129.632,0.000
1855500.000,75.000,1904952.498,1904952.498,59639628.322,14317901.237,0.000
1855600.000,75.000,1905021.991,1905021.991,59640399.927,14318672.842,0.000
1855700.000,75.000,1905078.221,1905078.221,59641171.532,14319444.447,0.000
1855800.000,75.000,1905187.420,1905187.420,59641943.137,14320216.052,0.000
1855900.000,75.000,1905294.049,1905294.049,59642714.742,14320987.657,0.000
1856000.000,75.000,1905531.668,1905531.668,59643486.347,14321759.262,0.000
1856100.000,75.000,1905595.029,1905595.029,59644257.952,14322530.867,0.000
1856200.000,75.000,1905747.118,1905747.118,59645029.557,14323302.472,0.000
1856300.000,75.000,1905825.218,1905825.218,59645801.162,14324074.077,0.000
1856400.000,75.000,1905880.025,1905880.025,59646572.767,14324845.681,0.000
1856500.000,75.000,1906036.906,1906036.906,59647344.372,14325617.286,0.000
1856600.000,75.000,1906148.224,1906148.224,59648115.977,14326388.891,0.000
1856700.000,75.000,1906203.144,1906203.144,59648887.582,14327160.496,0.000
1856800.000,75.000,1906238.306,1906238.306,59649659.187,14327932.101,0.000
1856900.000,75.000,1906324.925,1906324.925,59650430.791,14328703.706,0.000
1857000.000,75.000,1906528.481,1906528.481,59651202.396,14329475.311,0.000
1857100.000,75.000,1906559.468,1906559.468,59651974.001,14330246.916,0.000
1857200.000,75.000,1906611.295,1906611.295,59652745.606,14331018.521,0.000
1857300.000,75.000,1906731.969,1906731.969,59653517.211,14331790.126,0.000
1857400.000,75.000,1906833.336,1906833.336,59654288.816,14332561.731,0.000
1857500.000,75.000,1906905.447,1906905.447,59655060.421,14333333.336,0.000
1857600.000,75.000,1907005.714,1907005.714,59655832.026,14334104.941,0.000
1857700.000,75.000,1907171.556,1907171.556,59656603.631,14334876.546,0.000
1857800.000,75.000,1907221.974,1907221.974,59657375.236,14335648.151,0.000
1857900.000,75.000,1907275.905,1907275.905,59658146.841,14336419.756,0.000
1858000.000,75.000,1907432.062,1907432.062,59658918.446,14337191.361,0.000
1858100.000,75.000,1907572.803,1907572.803,59659690.051,14337962.965,0.000
1858200.000,75.000,1907626.351,1907626.351,59660461.656,14338734.570,0.000
1858300.000,75.000,1907684.020,1907684.020,59661233.261,14339506.175,0.000
1858400.000,75.000,1907808.611,1907808.611,59662004.866,14340277.780,0.000
1858500.000,75.000,1907929.009,1907929.009,59662776.471,14341049.385,0.000
1858600.000,75.000,1907956.602,1907956.602,59663548.075,14341820.990,0.000
1858700.000,75.000,1908029.893,1908029.893,59664319.680,14342592.595,0.000
1858800.000,75.000,1908181.512,1908181.512,59665091.285,14343364.200,0.000
1858900.000,75.000,1908238.437,1908238.437,59665862.890,14344135.805,0.000
1859000.000,75.000,1908288.417,1908288.417,59666634.495,14344907.410,0.000
1859100.000,75.000,1908369.258,1908369.258,59667406.100,14345679.015,0.000
1859200.000,75.000,1908525.908,1908525.908,59668177.705,14346450.620,0.000
1859300.000,75.000,1908551.515,1908551.515,59668949.310,14347222.225,0.000
1859400.000,75.000,1908620.609,1908620.609,59669720.915,14347993.830,0.000
1859500.000,75.000,1908778.354,1908778.354,59670492.520,14348765.435,0.000
1859600.000,75.000,1908854.972,1908854.972,59671264.125,14349537.040,0.000
1859700.000,75.000,1908897.735,1908897.735,59672035.730,14350308.644,0.000
1859800.000,75.000,1909060.547,1909060.547,59672807.335,14351080.249,0.000
1859900.000,75.000,1909182.754,1909182.754,59673578.940,14351851.854,0.000
1860000.000,75.000,1909249.535,1909249.535,59674350.545,14352623.459,0.000
1860100.000,75.000,1909318.109,1909318.109,59675122.150,14353395.064,0.000
1860200.000,75.000,1909481.587,1909481.587,59675893.754,14354166.669,0.000
1860300.000,75.000,1909594.989,1909594.989,59676665.359,14354938.274,0.000
1860400.000,75.000,1909620.722,1909620.722,59677436.964,14355709.879,0.000
1860500.000,75.000,1909692.057,1909692.057,59678208.569,14356481.484,0.000
1860600.000,75.000,1909895.610,1909895.610,59678980.174,14357253.089,0.000
1860700.000,75.000,1909965.704,1909965.704,59679751.779,14358024.694,0.000
1860800.000,75.000,1909999.675,1909999.675,59680523.384,14358796.299,0.000
1860900.000,75.000,1910126.578,1910126.578,59681294.989,14359567.904,0.000
1861000.000,75.000,1910242.264,1910242.264,59682066.594,14360339.509,0.000
1861100.000,75.000,1910273.902,1910273.902,59682838.199,14361111.114,0.000
1861200.000,75.000,1910327.683,1910327.683,59683609.804,14361882.719,0.000
1861300.000,75.000,1910458.987,1910458.987,59684381.409,14362654.323,0.000
1861400.000,75.000,1910565.728,1910565.728,59685153.014,14363425.928,0.000
1861500.000,75.000,1910593.078,1910593.078,59685924.619,14364197.533,0.000
1861600.000,75.000,1910716.868,1910716.868,59686696.224,14364969.138,0.000
1861700.000,75.000,1910839.261,1910839.261,59687467.829,14365740.743,0.000
1861800.000,75.000,1910909.265,1910909.265,59688239.434,14366512.348,0.000
1861900.000,75.000,1910972.546,1910972.546,59689011.038,14367283.953,0.000
1862000.000,75.000,1911097.288,1911097.288,59689782.643,14368055.558,0.000
1862100.000,75.000,1911218.722,1911218.722,59690554.248,14368827.163,0.000
1862200.000,75.000,1911278.074,1911278.074,59691325.853,14369598.768,0.000
1862300.000,75.000,1911330.760,1911330.760,59692097.458,14370370.373,0.000
1862400.000,75.000,1911472.941,1911472.941,59692869.063,14371141.978,0.000
1862500.000,75.000,1911574.509,1911574.509,59693640.668,14371913.583,0.000
1862600.000,75.000,1911637.515,1911637.515,59694412.273,14372685.188,0.000
1862700.000,75.000,1911730.094,1911730.094,59695183.878,14373456.793,0.000
1862800.000,75.000,1911848.755,1911848.755,59695955.483,14374228.398,0.000
1862900.000,75.000,1912101.274,1912101.274,59696727.088,14375000.002,0.000
1863000.000,75.000,1912131.721,1912131.721,59697498.693,14375771.607,0.000
1863100.000,75.000,1912255.223,1912255.223,59698270.298,14376543.212,0.000
1863200.000,75.000,1912352.761,1912352.761,59699041.903,14377314.817,0.000
1863300.000,75.000,1912416.521,1912416.521,59699813.508,14378086.422,0.000
1863400.000,75.000,1912486.337,1912486.337,59700585.113,14378858.027,0.000
1863500.000,75.000,1912627.413,1912627.413,59701356.718,14379629.632,0.000
1863600.000,75.000,1912784.432,1912784.432,59702128.322,14380401.237,0.000
1863700.000,75.000,1912863.385,1912863.385,59702899.927,14381172.842,0.000
1863800.000,75.000,1912958.012,1912958.012,59703671.532,14381944.447,0.000
1863900.000,75.000,1913188.825,1913188.825,59704443.137,14382716.052,0.000
1864000.000,75.000,1913251.744,1913251.744,59705214.742,14383487.657,0.000
1864100.000,75.000,1913339.865,1913339.865,59705986.347,14384259.262,0.000
1864200.000,75.000,1913596.775,1913596.775,59706757.952,14385030.867,0.000
1864300.000,75.000,1913731.775,1913731.775,59707529.557,14385802.472,0.000
1864400.000,75.000,1913783.666,1913783.666,59708301.162,14386574.077,0.000
1864500.000,75.000,1913833.064,1913833.064,59709072.767,14387345.682,0.000
1864600.000,75.000,1914004.598,1914004.598,59709844.372,14388117.286,0.000
1864700.000,75.000,1914140.672,1914140.672,59710615.977,14388888.891,0.000
1864800.000,75.000,1914178.791,1914178.791,59711387.582,14389660.496,0.000
1864900.000,75.000,1914340.768,1914340.768,59712159.187,14390432.101,0.000
1865000.000,75.000,1914484.840,1914484.840,59712930.792,14391203.706,0.000
1865100.000,75.000,1914656.438,1914656.438,59713702.397,14391975.311,0.000
1865200.000,75.000,1914690.041,1914690.041,59714474.002,14392746.916,0.000
1865300.000,75.000,1914760.537,1914760.537,59715245.606,14393518.521,0.000
1865400.000,75.000,1914979.029,1914979.029,59716017.211,14394290.126,0.000
1865500.000,75.000,1915025.947,1915025.947,59716788.816,14395061.731,0.000
1865600.000,75.000,1915081.390,1915081.390,59717560.421,14395833.336,0.000
1865700.000,75.000,1915269.037,1915269.037,59718332.026,14396604.941,0.000
1865800.000,75.000,1915335.879,1915335.879,59719103.631,14397376.546,0.000
1865900.000,75.000,1915366.606,1915366.606,59719875.236,14398148.151,0.000
1866000.000,75.000,1915511.545,1915511.545,59720646.841,14398919.756,0.000
1866100.000,75.000,1915628.962,1915628.962,59721418.446,14399691.361,0.000
1866200.000,75.000,1915682.870,1915682.870,59722190.051,14400462.965,0.000
1866300.000,75.000,1915708.041,1915708.041,59722961.656,14401234.570,0.000
1866400.000,75.000,1915901.753,1915901.753,59723733.261,14402006.175,0.000
1866500.000,75.000,1916005.338,1916005.338,59724504.866,14402777.780,0.000
1866600.000,75.000,1916052.908,1916052.908,59725276.471,14403549.385,0.000
1866700.000,75.000,1916177.973,1916177.973,59726048.076,14404320.990,0.000
1866800.000,75.000,1916304.533,1916304.533,59726819.681,14405092.595,0.000
1866900.000,75.000,1916384.892,1916384.892,59727591.285,14405864.200,0.000
1867000.000,75.000,1916427.388,1916427.388,59728362.890,14406635.805,0.000
1867100.000,75.000,1916525.260,1916525.260,59729134.495,14407407.410,0.000
1867200.000,75.000,1916679.260,1916679.260,59729906.100,14408179.015,0.000
1867300.000,75.000,1916752.457,1916752.457,59730677.705,14408950.620,0.000
1867400.000,75.000,1916789.478,1916789.478,59731449.310,14409722.225,0.000
1867500.000,75.000,1916947.841,1916947.841,59732220.915,14410493.830,0.000
1867600.000,75.000,1917038.767,1917038.767,59732992.520,14411265.435,0.000
1867700.000,75.000,1917067.087,1917067.087,59733764.125,14412037.040,0.000
1867800.000,75.000,1917164.572,1917164.572,59734535.730,14412808.644,0.000
1867900.000,75.000,1917326.451,1917326.451,59735307.335,14413580.249,0.000
1868000.000,75.000,1917490.432,1917490.432,59736078.940,14414351.854,0.000
1868100.000,75.000,1917528.879,1917528.879,59736850.545,14415123.459,0.000
1868200.000,75.000,1917646.980,1917646.980,59737622.150,14415895.064,0.000
1868300.000,75.000,1917766.396,1917766.396,59738393.755,14416666.669,0.000
1868400.000,75.000,1917836.679,1917836.679,59739165.360,14417438.274,0.000
1868500.000,75.000,1917939.511,1917939.511,59739936.965,14418209.879,0.000
1868600.000,75.000,1918073.704,1918073.704,59740708.569,14418981.484,0.000
1868700.000,75.000,1918195.663,1918195.663,59741480.174,14419753.089,0.000
1868800.000,75.000,1918233.445,1918233.445,59742251.779,14420524.694,0.000
1868900.000,75.000,1918304.468,1918304.468,59743023.384,14421296.299,0.000
1869000.000,75.000,1918440.241,1918440.241,59743794.989,14422067.904,0.000
1869100.000,75.000,1918539.831,1918539.831,59744566.594,14422839.509,0.000
1869200.000,75.000,1918599.756,1918599.756,59745338.199,14423611.114,0.000
1869300.000,75.000,1918774.963,1918774.963,59746109.804,14424382.719,0.000
1869400.000,75.000,1918883.862,1918883.862,59746881.409,14425154.323,0.000
1869500.000,75.000,1918937.123,1918937.123,59747653.014,14425925.928,0.000
1869600.000,75.000,1919005.416,1919005.416,59748424.619,14426697.533,0.000
1869700.000,75.000,1919136.043,1919136.043,59749196.224,14427469.138,0.000
1869800.000,75.000,1919276.568,1919276.568,59749967.829,14428240.743,0.000
1869900.000,75.000,1919327.907,1919327.907,59750739.434,14429012.348,0.000
1870000.000,75.000,1919382.995,1919382.995,59751511.039,14429783.953,0.000
1870100.000,75.000,1919533.326,1919533.326,59752282.644,14430555.558,0.000
1870200.000,75.000,1919586.047,1919586.047,59753054.249,14431327.163,0.000
1870300.000,75.000,1919659.777,1919659.777,59753825.853,14432098.768,0.000
1870400.000,75.000,1919749.174,1919749.174,59754597.458,14432870.373,0.000
1870500.000,75.000,1920043.952,1920043.952,59755369.063,14433641.978,0.000
1870600.000,75.000,1920103.610,1920103.610,59756140.668,14434413.583,0.000
1870700.000,75.000,1920147.662,1920147.662,59756912.273,14435185.188,0.000
1870800.000,75.000,1920461.490,1920461.490,59757683.878,14435956.793,0.000
1870900.000,75.000,1920557.889,1920557.889,59758455.483,14436728.398,0.000
1871000.000,75.000,1920604.199,1920604.199,59759227.088,14437500.003,0.000
1871100.000,75.000,1920694.195,1920694.195,59759998.693,14438271.607,0.000
1871200.000,75.000,1920878.784,1920878.784,59760770.298,14439043.212,0.000
1871300.000,75.000,1920938.749,1920938.749,59761541.903,14439814.817,0.000
1871400.000,75.000,1920974.744,1920974.744,59762313.508,14440586.422,0.000
1871500.000,75.000,1921096.842,1921096.842,59763085.113,14441358.027,0.000
1871600.000,75.000,1921227.608,1921227.608,59763856.718,14442129.632,0.000
1871700.000,75.000,1921275.911,1921275.911,59764628.323,14442901.237,0.000
1871800.000,75.000,1921311.982,1921311.982,59765399.928,14443672.842,0.000
1871900.000,75.000,1921442.249,1921442.249,59766171.533,14444444.447,0.000
1872000.000,75.000,1921659.002,1921659.002,59766943.137,14445216.052,0.000
1872100.000,75.000,1921696.490,1921696.490,59767714.742,14445987.657,0.000
1872200.000,75.000,1921778.880,1921778.880,59768486.347,14446759.262,0.000
1872300.000,75.000,1921921.708,1921921.708,59769257.952,14447530.867,0.000
1872400.000,75.000,1921983.430,1921983.430,59770029.557,14448302.472,0.000
1872500.000,75.000,1922018.585,1922018.585,59770801.162,14449074.077,0.000
1872600.000,75.000,1922174.050,1922174.050,59771572.767,14449845.682,0.000
1872700.000,75.000,1922276.701,1922276.701,59772344.372,14450617.286,0.000
1872800.000,75.000,1922302.788,1922302.788,59773115.977,14451388.891,0.000
1872900.000,75.000,1922367.896,1922367.896,59773887.582,14452160.496,0.000
1873000.000,75.000,1922601.174,1922601.174,59774659.187,14452932.101,0.000
1873100.000,75.000,1922716.843,1922716.843,59775430.792,14453703.706,0.000
1873200.000,75.000,1922754.257,1922754.257,59776202.397,14454475.311,0.000
1873300.000,75.000,1922974.198,1922974.198,59776974.002,14455246.916,0.000
1873400.000,75.000,1923099.910,1923099.910,59777745.607,14456018.521,0.000
1873500.000,75.000,1923167.505,1923167.505,59778517.212,14456790.126,0.000
1873600.000,75.000,1923231.118,1923231.118,59779288.816,14457561.731,0.000
1873700.000,75.000,1923349.143,1923349.143,59780060.421,14458333.336,0.000
1873800.000,75.000,1923445.426,1923445.426,59780832.026,14459104.941,0.000
1873900.000,75.000,1923510.404,1923510.404,59781603.631,14459876.546,0.000
1874000.000,75.000,1923562.993,1923562.993,59782375.236,14460648.151,0.000
1874100.000,75.000,1923695.186,1923695.186,59783146.841,14461419.756,0.000
1874200.000,75.000,1923771.024,1923771.024,59783918.446,14462191.361,0.000
1874300.000,75.000,1923815.634,1923815.634,59784690.051,14462962.965,0.000
1874400.000,75.000,1923929.923,1923929.923,59785461.656,14463734.570,0.000
1874500.000,75.000,1924069.448,1924069.448,59786233.261,14464506.175,0.000
1874600.000,75.000,1924223.780,1924223.780,59787004.866,14465277.780,0.000
1874700.000,75.000,1924281.118,1924281.118,59787776.471,14466049.385,0.000
1874800.000,75.000,1924382.883,1924382.883,59788548.076,14466820.990,0.000
1874900.000,75.000,1924809.493,1924809.493,59789319.681,14467592.595,0.000
1875000.000,75.000,1924836.314,1924836.314,59790091.286,14468364.200,0.000
1875100.000,75.000,1924951.515,1924951.515,59790862.891,14469135.805,0.000
1875200.000,75.000,1925091.386,1925091.386,59791634.496,14469907.410,0.000
1875300.000,75.000,1925240.077,1925240.077,59792406.100,14470679.015,0.000
1875400.000,75.000,1925293.623,1925293.623,59793177.705,14471450.620,0.000
1875500.000,75.000,1925426.208,1925426.208,59793949.310,14472222.225,0.000
1875600.000,75.000,1925573.295,1925573.295,59794720.915,14472993.830,0.000
1875700.000,75.000,1925630.300,1925630.300,59795492.520,14473765.435,0.000
1875800.000,75.000,1925695.359,1925695.359,59796264.125,14474537.040,0.000
1875900.000,75.000,1925920.109,1925920.109,59797035.730,14475308.644,0.000
1876000.000,75.000,1926035.330,1926035.330,59797807.335,14476080.249,0.000
1876100.000,75.000,1926092.936,1926092.936,59798578.940,14476851.854,0.000
1876200.000,75.000,1926149.949,1926149.949,59799350.545,14477623.459,0.000
1876300.000,75.000,1926287.963,1926287.963,59800122.150,14478395.064,0.000
1876400.000,75.000,1926389.185,1926389.185,59800893.755,14479166.669,0.000
1876500.000,75.000,1926416.844,1926416.844,59801665.360,14479938.274,0.000
1876600.000,75.000,1926498.277,1926498.277,59802436.965,14480709.879,0.000
1876700.000,75.000,1926614.513,1926614.513,59803208.570,14481481.484,0.000
1876800.000,75.000,1926669.132,1926669.132,59803980.175,14482253.089,0.000
1876900.000,75.000,1926715.831,1926715.831,59804751.780,14483024.694,0.000
1877000.000,75.000,1926834.592,1926834.592,59805523.384,14483796.299,0.000
1877100.000,75.000,1927026.773,1927026.773,59806294.989,14484567.904,0.000
1877200.000,75.000,1927073.972,1927073.972,59807066.594,14485339.509,0.000
1877300.000,75.000,1927132.169,1927132.169,59807838.199,14486111.114,0.000
1877400.000,75.000,1927457.906,1927457.906,59808609.804,14486882.719,0.000
1877500.000,75.000,1927521.677,1927521.677,59809381.409,14487654.323,0.000
1877600.000,75.000,1927554.135,1927554.135,59810153.014,14488425.928,0.000
1877700.000,75.000,1927671.430,1927671.430,59810924.619,14489197.533,0.000
1877800.000,75.000,1927819.205,1927819.205,59811696.224,14489969.138,0.000
1877900.000,75.000,1927862.281,1927862.281,59812467.829,14490740.743,0.000
1878000.000,75.000,1927911.676,1927911.676,59813239.434,14491512.348,0.000
1878100.000,75.000,1928014.345,1928014.345,59814011.039,14492283.953,0.000
1878200.000,75.000,1928110.142,1928110.142,59814782.644,14493055.558,0.000
1878300.000,75.000,1928130.796,1928130.796,59815554.249,14493827.163,0.000
1878400.000,75.000,1928215.139,1928215.139,59816325.854,14494598.768,0.000
1878500.000,75.000,1928373.522,1928373.522,59817097.459,14495370.373,0.000
1878600.000,75.000,1928460.553,1928460.553,59817869.064,14496141.978,0.000
1878700.000,75.000,1928486.888,1928486.888,59818640.668,14496913.583,0.000
1878800.000,75.000,1928593.709,1928593.709,59819412.273,14497685.188,0.000
1878900.000,75.000,1928790.625,1928790.625,59820183.878,14498456.793,0.000
1879000.000,75.000,1928825.821,1928825.821,59820955.483,14499228.398,0.000
1879100.000,75.000,1928870.759,1928870.759,59821727.088,14500000.003,0.000
1879200.000,75.000,1929029.912,1929029.912,59822498.693,14500771.607,0.000
1879300.000,75.000,1929146.303,1929146.303,59823270.298,14501543.212,0.000
1879400.000,75.000,1929181.190,1929181.190,59824041.903,14502314.817,0.000
1879500.000,75.000,1929268.397,1929268.397,59824813.508,14503086.422,0.000
1879600.000,75.000,1929472.550,1929472.550,59825585.113,14503858.027,0.000
1879700.000,75.000,1929524.157,1929524.157,59826356.718,14504629.632,0.000
1879800.000,75.000,1929567.825,1929567.825,59827128.323,14505401.237,0.000
1879900.000,75.000,1929785.220,1929785.220,59827899.928,14506172.842,0.000
1880000.000,75.000,1929986.807,1929986.807,59828671.533,14506944.447,0.000
1880100.000,75.000,1930052.893,1930052.893,59829443.138,14507716.052,0.000
1880200.000,75.000,1930134.993,1930134.993,59830214.743,14508487.657,0.000
1880300.000,75.000,1930277.317,1930277.317,59830986.347,14509259.262,0.000
1880400.000,75.000,1930380.569,1930380.569,59831757.952,14510030.867,0.000
1880500.000,75.000,1930421.231,1930421.231,59832529.557,14510802.472,0.000
1880600.000,75.000,1930529.852,1930529.852,59833301.162,14511574.077,0.000
1880700.000,75.000,1930633.751,1930633.751,59834072.767,14512345.682,0.000
1880800.000,75.000,1930696.484,1930696.484,59834844.372,14513117.286,0.000
1880900.000,75.000,1930742.141,1930742.141,59835615.977,14513888.891,0.000
1881000.000,75.000,1930850.942,1930850.942,59836387.582,14514660.496,0.000
1881100.000,75.000,1930963.239,1930963.239,59837159.187,14515432.101,0.000
1881200.000,75.000,1931006.332,1931006.332,59837930.792,14516203.706,0.000
1881300.000,75.000,1931084.871,1931084.871,59838702.397,14516975.311,0.000
1881400.000,75.000,1931208.181,1931208.181,59839474.002,14517746.916,0.000
1881500.000,75.000,1931458.331,1931458.331,59840245.607,14518518.521,0.000
1881600.000,75.000,1931490.846,1931490.846,59841017.212,14519290.126,0.000
1881700.000,75.000,1931550.732,1931550.732,59841788.817,14520061.731,0.000
1881800.000,75.000,1931859.125,1931859.125,59842560.422,14520833.336,0.000
1881900.000,75.000,1931903.818,1931903.818,59843332.027,14521604.941,0.000
1882000.000,75.000,1931955.094,1931955.094,59844103.631,14522376.546,0.000
1882100.000,75.000,1932081.935,1932081.935,59844875.236,14523148.151,0.000
